"Id","Name","Jigsaw","TYPE","SHIPPINGSTREET","WEBSITE","INDUSTRY","NUMBEROFEMPLOYEES","DESCRIPTION"
"0019000000oGEN4AAO","I.M.S. srl","AUTO_SAMPLE_DATA","Channel Partner / Reseller","CES081007NE0","www.I.M.S. srl.com","Transportation","456745","Edge, founded in 1998, is a start-up based in Austin, TX. The company designs and manufactures a device to convert music from one digital format to another. Edge sells its product through retailers and its own website."
"0019000000oGEN5AAO","KGM Rail & Mining Limited","AUTO_SAMPLE_DATA","Technology Partner","Test acc 2157","www.KGM Rail & Mining Limited.com","Transportation","456745","Edge, founded in 1998, is a start-up based in Austin, TX. The company designs and manufactures a device to convert music from one digital format to another. Edge sells its product through retailers and its own website."
"0019000000oGEN6AAO","PZ Cussons Australia Pty Ltd","AUTO_SAMPLE_DATA","Channel Partner / Reseller","1301 Avenue of the Americas New York, NY 10019USA","www.PZ Cussons Australia Pty Ltd.com","Telecommunications","456745","Genomics company engaged in mapping and sequencing of the human genome and developing gene-based drugs"
"0019000000oGEN7AAO","AGP GRAIN MARKETING LLC","AUTO_SAMPLE_DATA","Other","2334 N. Michigan Avenue, Suite 1500Chicago, IL 60601, USA","www.AGP GRAIN MARKETING LLC.com","Telecommunications","456745","Genomics company engaged in mapping and sequencing of the human genome and developing gene-based drugs"
"0019000000nFznZAAS","Cal-Pac Roofing Inc","AUTO_SAMPLE_DATA","Other","2334 N. Michigan Avenue, Suite 1500Chicago, IL 60601, USA","www.AGP GRAIN MARKETING LLC.com","Telecommunications","456745","Genomics company engaged in mapping and sequencing of the human genome and developing gene-based drugs"
"0019000000oGEN8AAO","Edwin Enterprises Inc dba Defiance Forest Products","AUTO_SAMPLE_DATA","Installation Partner","1301 Hoch Drive","www.Edwin Enterprises Inc dba Defiance Forest Products.com","Telecommunications","456745","Genomics company engaged in mapping and sequencing of the human genome and developing gene-based drugs"
"0019000000nFznjAAC","Wyse Corp.","AUTO_SAMPLE_DATA","Installation Partner","1301 Hoch Drive","www.Edwin Enterprises Inc dba Defiance Forest Products.com","Telecommunications","456745","Genomics company engaged in mapping and sequencing of the human genome and developing gene-based drugs"
"0019000000oGEN9AAO","MINOTAURUS SEGURIDAD PRIVADA Y SERVICIOS EMPRESARI","AUTO_SAMPLE_DATA","Channel Partner / Reseller","DHE010828K6A","www.MINOTAURUS SEGURIDAD PRIVADA Y SERVICIOS EMPRESARI.com","Transportation","456745","Edge, founded in 1998, is a start-up based in Austin, TX. The company designs and manufactures a device to convert music from one digital format to another. Edge sells its product through retailers and its own website."
"0019000000oGENAAA4","Motion Industries Inc.","AUTO_SAMPLE_DATA","Technology Partner","1301 Hoch Drive","www.Motion Industries Inc..com","Entertainment","234234","World's third largest oil and gas company."
"0019000000oGENBAA4","SUKETU ORGANICS PRIVATE LIMITED","AUTO_SAMPLE_DATA","Other","2334 N. Michigan Avenue, Suite 1500Chicago, IL 60601, USA","www.SUKETU ORGANICS PRIVATE LIMITED.com","Entertainment","234234","World's third largest oil and gas company."
"0019000000oGENCAA4","ZAFIRO CASUAL SA DE CV","AUTO_SAMPLE_DATA","Other","Kings Park, 17th Avenue, Team Valley Trading Estate,Gateshead, Tyne and Wear NE26 3HSUnited Kingdom","www.ZAFIRO CASUAL SA DE CV.com","Entertainment","234234","World's third largest oil and gas company."
"0019000000nFzoKAAS","East Coast Traders","AUTO_SAMPLE_DATA","Installation Partner","DHE010828K6A","www.FARMERS COOPERATIVE.com","Entertainment","234234","World's third largest oil and gas company."
"0019000000oGENDAA4","FARMERS COOPERATIVE","AUTO_SAMPLE_DATA","Installation Partner","DHE010828K6A","www.FARMERS COOPERATIVE.com","Entertainment","234234","World's third largest oil and gas company."
"0019000000oGENEAA4","SANCHEZ GUAJARDO HUMBERTO","AUTO_SAMPLE_DATA","Prospect","Test acc 2157","www.SANCHEZ GUAJARDO HUMBERTO.com","Entertainment","234234","World's third largest oil and gas company."
"0019000000oGENFAA4","Guangdong Eagle Gifts Co Ltd","AUTO_SAMPLE_DATA","Prospect","Test acc 2157","www.Guangdong Eagle Gifts Co Ltd.com","Entertainment","234234","World's third largest oil and gas company."
"0019000000oGENGAA4","ARTE Y PUBLICIDAD DE CULIACAN SA DE","AUTO_SAMPLE_DATA","Prospect","2334 N. Michigan Avenue, Suite 1500Chicago, IL 60601, USA","www.ARTE Y PUBLICIDAD DE CULIACAN SA DE.com","Entertainment","234234","World's third largest oil and gas company."
"0019000000oGENHAA4","CANTO REJON ERIKA","AUTO_SAMPLE_DATA","Customer - Channel","2 Place Jussieu","www.CANTO REJON ERIKA.com","Entertainment","234234","World's third largest oil and gas company."
"0019000000oGENIAA4","GIMSA AUTOMOTRIZ SA DE CV","AUTO_SAMPLE_DATA","Other","Test acc 2157","www.GIMSA AUTOMOTRIZ SA DE CV.com","Entertainment","234234","World's third largest oil and gas company."
"0019000000oGENJAA4","IBARRA CAMPOS ANTONIO","AUTO_SAMPLE_DATA","Installation Partner","CES081007NE0","www.IBARRA CAMPOS ANTONIO.com","Entertainment","234234","World's third largest oil and gas company."
"0019000000oGENKAA4","LOPEZ CASTRO JUAN CARLOS","AUTO_SAMPLE_DATA","Customer - Direct","Test acc 2157","www.LOPEZ CASTRO JUAN CARLOS.com","Entertainment","234234","World's third largest oil and gas company."
"0019000000oGENLAA4","PRODUCCIONES EMMED SC","AUTO_SAMPLE_DATA","Channel Partner / Reseller","2 Place Jussieu","www.PRODUCCIONES EMMED SC.com","Entertainment","234234","World's third largest oil and gas company."
"0019000000oGENMAA4","LIVIEN MONTOYA LOPEZ","AUTO_SAMPLE_DATA","Customer - Direct","Kings Park, 17th Avenue, Team Valley Trading Estate,Gateshead, Tyne and Wear NE26 3HSUnited Kingdom","www.LIVIEN MONTOYA LOPEZ.com","Entertainment","234234","World's third largest oil and gas company."
"0019000000oGENNAA4","Quanzhou Seasunstar Craft Co Ltd","AUTO_SAMPLE_DATA","Prospect","620 SW 5th Avenue Suite 400Portland, Oregon 97204United States","www.Quanzhou Seasunstar Craft Co Ltd.com","Entertainment","234234","World's third largest oil and gas company."
"0019000000oGENOAA4","COMERCIALIZADORA Y SERVICIOS BOLSTER SA DE CV","AUTO_SAMPLE_DATA","Customer - Channel","620 SW 5th Avenue Suite 400Portland, Oregon 97204United States","www.COMERCIALIZADORA Y SERVICIOS BOLSTER SA DE CV.com","Entertainment","234234","World's third largest oil and gas company."
"0019000000oGENPAA4","ESPINOSA FLORES LILIANA","AUTO_SAMPLE_DATA","Channel Partner / Reseller","345 Shoreline ParkMountain View, CA 94043USA","www.ESPINOSA FLORES LILIANA.com","Entertainment","234234","World's third largest oil and gas company."
"0019000000oGENQAA4","Dongguan Hexing Metal Tin Box Manufactory","AUTO_SAMPLE_DATA","Customer - Channel","1301 Hoch Drive","www.Dongguan Hexing Metal Tin Box Manufactory.com","Apparel","145000","World's third largest oil and gas company."
"0019000000oGENRAA4","Akzenta Vertriebs GmbH","AUTO_SAMPLE_DATA","Channel Partner / Reseller","1301 Avenue of the Americas New York, NY 10019USA","www.Akzenta Vertriebs GmbH.com","Apparel","145000","World's third largest oil and gas company."
"0019000000oGENSAA4","ACEROS Y SIMILARES S.A. DE C.V.","AUTO_SAMPLE_DATA","Prospect","345 Shoreline ParkMountain View, CA 94043USA","www.ACEROS Y SIMILARES S.A. DE C.V..com","Apparel","145000","World's third largest oil and gas company."
"0019000000oGENTAA4","COMERCIAL VICSOL SA DE CV","AUTO_SAMPLE_DATA","Prospect","DHE010828K6A","www.COMERCIAL VICSOL SA DE CV.com","Apparel","145000","World's third largest oil and gas company."
"0019000000oGENUAA4","CREACTIV CONSULTORES EN DISENO SA D","AUTO_SAMPLE_DATA","Technology Partner","1301 Avenue of the Americas New York, NY 10019USA","www.CREACTIV CONSULTORES EN DISENO SA D.com","Apparel","145000","World's third largest oil and gas company."
"0019000000oGENVAA4","ESTACION DE SERVICIO FRAGOSO SA DE","AUTO_SAMPLE_DATA","Technology Partner","CES081007NE0","www.ESTACION DE SERVICIO FRAGOSO SA DE.com","Apparel","145000","World's third largest oil and gas company."
"0019000000oGENWAA4","GRUPO ELECTRICO COELBA SA  DE CV","AUTO_SAMPLE_DATA","Prospect","CES081007NE0","www.GRUPO ELECTRICO COELBA SA  DE CV.com","Apparel","145000","World's third largest oil and gas company."
"0019000000oGENXAA4","ID CREATIVA SA DE CV","AUTO_SAMPLE_DATA","Customer - Channel","2 Place Jussieu","www.ID CREATIVA SA DE CV.com","Apparel","145000","World's third largest oil and gas company."
"0019000000oGENYAA4","LOGISTICA DE VALOR AGREGADO SA DE CV","AUTO_SAMPLE_DATA","Channel Partner / Reseller","2 Place Jussieu","www.LOGISTICA DE VALOR AGREGADO SA DE CV.com","Apparel","145000","World's third largest oil and gas company."
"0019000000oGENZAA4","MEDINA SABORES Y FRAGANCIAS S.A.","AUTO_SAMPLE_DATA","Technology Partner","Test acc 2157","www.MEDINA SABORES Y FRAGANCIAS S.A..com","Apparel","145000","World's third largest oil and gas company."
"0019000000oGENaAAO","PIMACERO SA DE CV","AUTO_SAMPLE_DATA","Other","2334 N. Michigan Avenue, Suite 1500Chicago, IL 60601, USA","www.PIMACERO SA DE CV.com","Apparel","145000","World's third largest oil and gas company."
"0019000000oGENbAAO","SALAZAR VALENZUELA RICARDO ALBERTO","AUTO_SAMPLE_DATA","Other","1301 Hoch Drive","www.SALAZAR VALENZUELA RICARDO ALBERTO.com","Apparel","145000","World's third largest oil and gas company."
"0019000000oGENcAAO","TERRAFERTIL MEXICO SAPI DE CV","AUTO_SAMPLE_DATA","Other","Test acc 2157","www.TERRAFERTIL MEXICO SAPI DE CV.com","Apparel","145000","World's third largest oil and gas company."
"0019000000nFzoCAAS","Kaiser Steel Resources Inc","AUTO_SAMPLE_DATA","Other","Kings Park, 17th Avenue, Team Valley Trading Estate,Gateshead, Tyne and Wear NE26 3HSUnited Kingdom","www.Koyo Corporation.com","Apparel","145000","World's third largest oil and gas company."
"0019000000oGENdAAO","Koyo Corporation","AUTO_SAMPLE_DATA","Other","Kings Park, 17th Avenue, Team Valley Trading Estate,Gateshead, Tyne and Wear NE26 3HSUnited Kingdom","www.Koyo Corporation.com","Apparel","145000","World's third largest oil and gas company."
"0019000000oGENeAAO","HEILIND ELECTRONICS INC","AUTO_SAMPLE_DATA","Prospect","620 SW 5th Avenue Suite 400Portland, Oregon 97204United States","www.HEILIND ELECTRONICS INC.com","Apparel","145000","World's third largest oil and gas company."
"0019000000oGENfAAO","MURPAC OF NEW MEXICO","AUTO_SAMPLE_DATA","Technology Partner","Kings Park, 17th Avenue, Team Valley Trading Estate,Gateshead, Tyne and Wear NE26 3HSUnited Kingdom","www.MURPAC OF NEW MEXICO.com","Apparel","145000","World's third largest oil and gas company."
"0019000000nFzmyAAC","Quota Systems Inc.","AUTO_SAMPLE_DATA","Technology Partner","Kings Park, 17th Avenue, Team Valley Trading Estate,Gateshead, Tyne and Wear NE26 3HSUnited Kingdom","www.MURPAC OF NEW MEXICO.com","Apparel","145000","World's third largest oil and gas company."
"0019000000nMl9TAAS","United Oil & Gas Corp.","AUTO_SAMPLE_DATA","Prospect","1301 Avenue of the Americas New York, NY 10019USA","www.United Oil & Gas Corp..com","Apparel","145000","World's third largest oil and gas company."
"0019000000oGENgAAO","Murex N.A. Ltd","AUTO_SAMPLE_DATA","Channel Partner / Reseller","1301 Avenue of the Americas New York, NY 10019USA","www.Murex N.A. Ltd.com","Recreation","76457","Commerical logistics and transportation company."
"0019000000nFzoRAAS","Via Systems","AUTO_SAMPLE_DATA","Channel Partner / Reseller","1301 Avenue of the Americas New York, NY 10019USA","www.Murex N.A. Ltd.com","Recreation","76457","Commerical logistics and transportation company."
"0019000000oGENhAAO","GABRIEL AGUILAR AGUILA PENA","AUTO_SAMPLE_DATA","Prospect","Kings Park, 17th Avenue, Team Valley Trading Estate,Gateshead, Tyne and Wear NE26 3HSUnited Kingdom","www.GABRIEL AGUILAR AGUILA PENA.com","Recreation","76457","Commerical logistics and transportation company."
"0019000000oGENiAAO","ESPANSI ONE Srl","AUTO_SAMPLE_DATA","Customer - Direct","Kings Park, 17th Avenue, Team Valley Trading Estate,Gateshead, Tyne and Wear NE26 3HSUnited Kingdom","www.ESPANSI ONE Srl.com","Recreation","76457","Commerical logistics and transportation company."
"0019000000oGENjAAO","Gainway International (Hong Kong) Co Ltd","AUTO_SAMPLE_DATA","Customer - Channel","1301 Hoch Drive","www.Gainway International (Hong Kong) Co Ltd.com","Recreation","76457","Commerical logistics and transportation company."
"0019000000nFzmjAAC","Halcyon Assoc","AUTO_SAMPLE_DATA","Prospect","CES081007NE0","www.Superflora BV.com","Recreation","76457","Commerical logistics and transportation company."
"0019000000oGENkAAO","Superflora BV","AUTO_SAMPLE_DATA","Prospect","CES081007NE0","www.Superflora BV.com","Recreation","76457","Commerical logistics and transportation company."
"0019000000oGENlAAO","CONSORCIO DIPCEN SA DE CV","AUTO_SAMPLE_DATA","Customer - Channel","DHE010828K6A","www.CONSORCIO DIPCEN SA DE CV.com","Recreation","76457","Commerical logistics and transportation company."
"0019000000oGENmAAO","ETIGESSA SA DE CV","AUTO_SAMPLE_DATA","Prospect","2334 N. Michigan Avenue, Suite 1500Chicago, IL 60601, USA","www.ETIGESSA SA DE CV.com","Recreation","76457","Commerical logistics and transportation company."
"0019000000oGENnAAO","GRIJALVA CONS EDNA YOLANDA","AUTO_SAMPLE_DATA","Technology Partner","2334 N. Michigan Avenue, Suite 1500Chicago, IL 60601, USA","www.GRIJALVA CONS EDNA YOLANDA.com","Recreation","76457","Commerical logistics and transportation company."
"0019000000oGENoAAO","INGREDIENTES FUNCIONALES DE MEXICO","AUTO_SAMPLE_DATA","Channel Partner / Reseller","Kings Park, 17th Avenue, Team Valley Trading Estate,Gateshead, Tyne and Wear NE26 3HSUnited Kingdom","www.INGREDIENTES FUNCIONALES DE MEXICO.com","Recreation","76457","Commerical logistics and transportation company."
"0019000000oGENpAAO","MANTILLA GRAJALES ROBERTO CARLOS","AUTO_SAMPLE_DATA","Customer - Direct","1301 Avenue of the Americas New York, NY 10019USA","www.MANTILLA GRAJALES ROBERTO CARLOS.com","Recreation","76457","Commerical logistics and transportation company."
"0019000000oGENqAAO","MULTIQUIMIA S.A.","AUTO_SAMPLE_DATA","Other","1301 Avenue of the Americas New York, NY 10019USA","www.MULTIQUIMIA S.A..com","Recreation","76457","Commerical logistics and transportation company."
"0019000000oGENrAAO","PREVENTION SATELLITE SA DE CV","AUTO_SAMPLE_DATA","Prospect","1301 Hoch Drive","www.PREVENTION SATELLITE SA DE CV.com","Recreation","76457","Commerical logistics and transportation company."
"0019000000oGENsAAO","PROVEEDORA DE LLANTAS Y EQUIPOS","AUTO_SAMPLE_DATA","Channel Partner / Reseller","2334 N. Michigan Avenue, Suite 1500Chicago, IL 60601, USA","www.PROVEEDORA DE LLANTAS Y EQUIPOS.com","Recreation","76457","Commerical logistics and transportation company."
"0019000000oGENtAAO","SERVICIOS Y CARTUCHOS LASER SA DE C","AUTO_SAMPLE_DATA","Installation Partner","2 Place Jussieu","www.SERVICIOS Y CARTUCHOS LASER SA DE C.com","Recreation","76457","Commerical logistics and transportation company."
"0019000000oGENuAAO","TOBIAS GONZALEZ JORGE","AUTO_SAMPLE_DATA","Installation Partner","CES081007NE0","www.TOBIAS GONZALEZ JORGE.com","Recreation","76457","Commerical logistics and transportation company."
"0019000000oGENvAAO","DAYNA CORTINAS ESTUDIOS DE M","AUTO_SAMPLE_DATA","Other","Test acc 2157","www.DAYNA CORTINAS ESTUDIOS DE M.com","Recreation","76457","Commerical logistics and transportation company."
"0019000000oGENwAAO","Sienna Gold Ltd","AUTO_SAMPLE_DATA","Prospect","2334 N. Michigan Avenue, Suite 1500Chicago, IL 60601, USA","www.Sienna Gold Ltd.com","Media","64356","Genomics company engaged in mapping and sequencing of the human genome and developing gene-based drugs"
"0019000000oGENxAAO","Goldie Marketing Pty Ltd","AUTO_SAMPLE_DATA","Prospect","620 SW 5th Avenue Suite 400Portland, Oregon 97204United States","www.Goldie Marketing Pty Ltd.com","Media","64356","Genomics company engaged in mapping and sequencing of the human genome and developing gene-based drugs"
"0019000000oGENyAAO","RAFAEL ARTURO MARENCO IBARRA","AUTO_SAMPLE_DATA","Channel Partner / Reseller","Test acc 2157","www.RAFAEL ARTURO MARENCO IBARRA.com","Media","64356","Genomics company engaged in mapping and sequencing of the human genome and developing gene-based drugs"
"0019000000oGENzAAO","SERGIO ESQUER GARCIA","AUTO_SAMPLE_DATA","Installation Partner","620 SW 5th Avenue Suite 400Portland, Oregon 97204United States","www.SERGIO ESQUER GARCIA.com","Media","64356","Genomics company engaged in mapping and sequencing of the human genome and developing gene-based drugs"
