JBCXM__Account__r.Data_ExternalId__c,Name,JBCXM__Date__c,JBCXM__User__c,Page_Visits__c,Page_Views__c,No_of_Report_Run__c,Files_Downloaded__c,Emails_Sent_Count__c,No_of_Campaigns__c,Active_Users__c,DB_Size__c,Leads__c
Adoption Test - Account 58,USERLEVEL,-11,User 1,33,47,130,41,236,54,581,2459,14346
Adoption Test - Account 59,USERLEVEL,-11,User 1,78,32,98,87,169,1,37,117,12315
Adoption Test - Account 60,USERLEVEL,-11,User 1,69,49,68,141,187,25,69,5587,4377
Adoption Test - Account 61,USERLEVEL,-11,User 1,88,48,86,38,102,51,7,2208,15504
Adoption Test - Account 62,USERLEVEL,-11,User 1,77,27,195,100,250,58,262,4808,6671
Adoption Test - Account 63,USERLEVEL,-11,User 1,8,13,172,21,107,44,489,6728,16716
Adoption Test - Account 64,USERLEVEL,-11,User 1,38,34,91,68,159,60,136,4500,10640
Adoption Test - Account 65,USERLEVEL,-11,User 1,73,10,194,53,248,21,821,2354,16505
Adoption Test - Account 66,USERLEVEL,-11,User 1,86,34,172,22,100,16,275,2898,5766
Adoption Test - Account 67,USERLEVEL,-11,User 1,56,37,114,59,173,11,204,8770,11156
Adoption Test - Account 68,USERLEVEL,-11,User 1,75,26,91,85,210,37,890,3254,17167
Adoption Test - Account 69,USERLEVEL,-11,User 1,34,32,200,1,156,32,492,3906,18284
Adoption Test - Account 70,USERLEVEL,-11,User 1,56,32,182,22,202,44,880,8693,5962
Adoption Test - Account 71,USERLEVEL,-11,User 1,25,18,123,17,164,49,10,8145,7745
Adoption Test - Account 72,USERLEVEL,-11,User 1,61,35,159,10,134,55,544,7763,15220
Adoption Test - Account 73,USERLEVEL,-11,User 1,30,17,65,128,141,3,745,5736,12120
Adoption Test - Account 74,USERLEVEL,-11,User 1,29,13,114,15,236,5,717,7773,7239
Adoption Test - Account 75,USERLEVEL,-11,User 1,41,40,172,146,117,33,863,5273,4241
Adoption Test - Account 76,USERLEVEL,-11,User 1,8,25,94,63,224,44,566,4371,12263
Adoption Test - Account 77,USERLEVEL,-11,User 1,66,48,187,126,126,9,215,4012,6282
Adoption Test - Account 78,USERLEVEL,-11,User 1,95,42,139,61,249,44,5,375,12962
Adoption Test - Account 79,USERLEVEL,-11,User 1,70,42,69,94,126,48,69,5815,4518
Adoption Test - Account 80,USERLEVEL,-11,User 1,74,25,77,65,166,26,972,5623,19313
Adoption Test - Account 81,USERLEVEL,-11,User 1,84,11,116,49,116,20,733,7623,10712
Adoption Test - Account 82,USERLEVEL,-11,User 1,99,36,75,11,180,47,750,3820,2367
Adoption Test - Account 83,USERLEVEL,-11,User 1,10,38,172,38,110,10,220,4600,18916
Adoption Test - Account 84,USERLEVEL,-11,User 1,68,13,79,70,198,23,216,9239,16768
Adoption Test - Account 85,USERLEVEL,-11,User 1,85,21,107,66,134,1,121,274,9017
Adoption Test - Account 86,USERLEVEL,-11,User 1,12,20,150,54,196,1,946,5337,17335
Adoption Test - Account 87,USERLEVEL,-11,User 1,65,18,99,65,120,45,350,7899,14305
Adoption Test - Account 88,USERLEVEL,-11,User 1,24,18,111,77,158,26,254,4208,7055
Adoption Test - Account 89,USERLEVEL,-11,User 1,76,26,130,101,141,35,395,6954,18522
Adoption Test - Account 90,USERLEVEL,-11,User 1,49,48,156,37,175,17,311,2928,17383
Adoption Test - Account 91,USERLEVEL,-11,User 1,30,30,193,4,201,8,682,8976,3830
Adoption Test - Account 92,USERLEVEL,-11,User 1,31,36,143,68,107,50,882,901,17702
Adoption Test - Account 93,USERLEVEL,-11,User 1,52,22,117,39,150,5,374,3582,14496
Adoption Test - Account 94,USERLEVEL,-11,User 1,0,48,149,108,188,53,827,8066,1334
Adoption Test - Account 95,USERLEVEL,-11,User 1,48,44,74,89,195,59,119,7863,2162
Adoption Test - Account 96,USERLEVEL,-11,User 1,79,33,154,147,241,20,293,9916,5645
Adoption Test - Account 97,USERLEVEL,-11,User 1,86,43,71,77,149,27,106,1699,3814
Adoption Test - Account 98,USERLEVEL,-11,User 1,50,21,154,92,195,35,338,6806,6662
Adoption Test - Account 99,USERLEVEL,-11,User 1,11,38,136,143,200,11,46,818,17248
Adoption Test - Account 100,USERLEVEL,-11,User 1,23,26,94,55,104,25,483,2321,6084
Adoption Test - Account 101,USERLEVEL,-11,User 1,62,15,145,82,174,7,764,8573,3798
Adoption Test - Account 102,USERLEVEL,-11,User 1,79,37,52,6,183,14,799,9342,19903
Adoption Test - Account 103,USERLEVEL,-11,User 1,77,22,166,38,107,41,214,7722,15338
Adoption Test - Account 104,USERLEVEL,-11,User 1,10,27,167,4,170,18,322,592,2291
Adoption Test - Account 105,USERLEVEL,-11,User 1,28,29,105,138,118,16,986,67,12766
Adoption Test - Account 106,USERLEVEL,-11,User 1,20,21,76,11,173,37,757,1185,6073
Adoption Test - Account 107,USERLEVEL,-11,User 1,39,39,199,131,126,6,453,4062,10481
Adoption Test - Account 108,USERLEVEL,-11,User 1,89,31,126,31,195,60,918,2261,1927
Adoption Test - Account 109,USERLEVEL,-11,User 1,7,40,115,25,190,14,403,6345,8693
Adoption Test - Account 110,USERLEVEL,-11,User 1,5,48,111,14,113,22,763,7978,3468
Adoption Test - Account 111,USERLEVEL,-11,User 1,56,21,107,50,241,25,276,2727,16588
Adoption Test - Account 112,USERLEVEL,-11,User 1,15,21,100,40,108,30,761,724,10911
Adoption Test - Account 113,USERLEVEL,-11,User 1,66,42,99,143,217,8,508,1812,6515
Adoption Test - Account 114,USERLEVEL,-11,User 1,32,10,138,139,189,57,213,492,15401
Adoption Test - Account 115,USERLEVEL,-11,User 1,40,50,82,38,220,44,371,4013,2309
Adoption Test - Account 116,USERLEVEL,-11,User 1,73,42,182,127,181,29,598,3952,12036
Adoption Test - Account 117,USERLEVEL,-11,User 1,67,45,176,106,149,20,314,4413,8783
Adoption Test - Account 118,USERLEVEL,-11,User 1,99,48,182,97,121,34,457,4021,9758
Adoption Test - Account 1,USERLEVEL,-10,User 1,59,38,137,46,110,25,674,5214,14111
Adoption Test - Account 2,USERLEVEL,-10,User 1,21,12,57,107,225,34,792,1967,5271
Adoption Test - Account 3,USERLEVEL,-10,User 1,4,23,177,106,139,58,275,9227,988
Adoption Test - Account 4,USERLEVEL,-10,User 1,15,37,114,81,135,43,341,4326,7743
Adoption Test - Account 5,USERLEVEL,-10,User 1,55,19,82,5,230,11,307,6133,18390
Adoption Test - Account 6,USERLEVEL,-10,User 1,1,32,187,17,248,25,5,2158,16827
Adoption Test - Account 7,USERLEVEL,-10,User 1,49,44,132,15,182,9,40,1741,18474
Adoption Test - Account 8,USERLEVEL,-10,User 1,95,22,70,83,167,25,364,9744,13676
Adoption Test - Account 9,USERLEVEL,-10,User 1,77,16,124,67,205,1,112,3187,2244
Adoption Test - Account 10,USERLEVEL,-10,User 1,10,46,188,77,228,45,543,7176,1396
Adoption Test - Account 11,USERLEVEL,-10,User 1,100,31,107,52,229,57,934,9029,5351
Adoption Test - Account 12,USERLEVEL,-10,User 1,62,37,132,83,233,47,644,408,18345
Adoption Test - Account 13,USERLEVEL,-10,User 1,66,45,174,24,142,56,746,1925,14864
Adoption Test - Account 14,USERLEVEL,-10,User 1,86,38,68,137,197,31,461,266,8845
Adoption Test - Account 15,USERLEVEL,-10,User 1,75,24,93,75,167,8,312,8651,14890
Adoption Test - Account 16,USERLEVEL,-10,User 1,79,25,196,34,118,34,221,9876,2660
Adoption Test - Account 17,USERLEVEL,-10,User 1,9,13,175,145,127,3,353,8039,3685
Adoption Test - Account 18,USERLEVEL,-10,User 1,12,28,151,142,196,14,559,9954,4300
Adoption Test - Account 19,USERLEVEL,-10,User 1,28,36,72,48,210,32,33,8673,11002
Adoption Test - Account 20,USERLEVEL,-10,User 1,68,45,169,57,154,51,511,8418,19159
Adoption Test - Account 21,USERLEVEL,-10,User 1,38,28,95,84,188,51,745,848,14040
Adoption Test - Account 22,USERLEVEL,-10,User 1,1,21,72,62,160,41,318,6046,6598
Adoption Test - Account 23,USERLEVEL,-10,User 1,67,10,89,70,184,57,905,6170,14929
Adoption Test - Account 24,USERLEVEL,-10,User 1,91,37,100,100,156,43,966,8381,19944
Adoption Test - Account 25,USERLEVEL,-10,User 1,79,34,89,140,218,37,313,1827,12753
Adoption Test - Account 26,USERLEVEL,-10,User 1,10,28,190,81,241,37,916,7471,19715
Adoption Test - Account 27,USERLEVEL,-10,User 1,28,24,108,17,143,50,531,3512,12853
Adoption Test - Account 28,USERLEVEL,-10,User 1,57,15,59,93,164,37,497,4846,2552
Adoption Test - Account 29,USERLEVEL,-10,User 1,43,25,162,9,133,34,142,4532,19181
Adoption Test - Account 30,USERLEVEL,-10,User 1,32,11,93,28,187,10,482,824,19982
Adoption Test - Account 31,USERLEVEL,-10,User 1,33,16,55,138,222,36,555,5670,15385
Adoption Test - Account 32,USERLEVEL,-10,User 1,98,48,88,89,106,60,95,287,11830
Adoption Test - Account 33,USERLEVEL,-10,User 1,72,27,88,89,145,27,987,2208,16800
Adoption Test - Account 34,USERLEVEL,-10,User 1,31,38,160,102,233,55,884,6401,8129
Adoption Test - Account 35,USERLEVEL,-10,User 1,18,13,79,47,192,24,934,2252,3542
Adoption Test - Account 36,USERLEVEL,-10,User 1,69,44,128,79,100,28,797,3308,2643
Adoption Test - Account 37,USERLEVEL,-10,User 1,44,37,69,64,235,9,775,5337,9976
Adoption Test - Account 38,USERLEVEL,-10,User 1,64,17,184,22,243,55,268,6795,12066
Adoption Test - Account 39,USERLEVEL,-10,User 1,71,17,117,40,199,43,872,9983,1731
Adoption Test - Account 40,USERLEVEL,-10,User 1,12,38,125,94,200,17,904,9785,19768
Adoption Test - Account 41,USERLEVEL,-10,User 1,44,16,147,118,243,4,862,7178,13055
Adoption Test - Account 42,USERLEVEL,-10,User 1,98,23,112,146,154,58,631,8806,16273
Adoption Test - Account 43,USERLEVEL,-10,User 1,79,44,166,122,109,9,75,2252,14695
Adoption Test - Account 44,USERLEVEL,-10,User 1,16,28,199,52,236,20,863,2994,7941
Adoption Test - Account 45,USERLEVEL,-10,User 1,42,45,165,50,250,19,539,2794,8280
Adoption Test - Account 46,USERLEVEL,-10,User 1,66,31,66,103,134,37,351,4012,3983
Adoption Test - Account 47,USERLEVEL,-10,User 1,96,13,109,150,102,51,327,443,15286
Adoption Test - Account 48,USERLEVEL,-10,User 1,53,14,66,144,167,10,926,3481,1755
Adoption Test - Account 49,USERLEVEL,-10,User 1,60,27,72,52,178,10,506,6826,11223
Adoption Test - Account 50,USERLEVEL,-10,User 1,77,41,167,114,239,35,551,1177,14822
Adoption Test - Account 51,USERLEVEL,-10,User 1,93,13,93,146,220,40,84,1005,7424
Adoption Test - Account 52,USERLEVEL,-10,User 1,63,21,96,4,188,1,982,1681,995
Adoption Test - Account 53,USERLEVEL,-10,User 1,71,19,180,83,211,24,592,9486,2317
Adoption Test - Account 54,USERLEVEL,-10,User 1,95,30,191,60,102,31,133,2054,9548
Adoption Test - Account 55,USERLEVEL,-10,User 1,84,31,144,113,226,45,142,5501,7738
Adoption Test - Account 56,USERLEVEL,-10,User 1,11,36,121,115,102,51,470,2846,2215
Adoption Test - Account 57,USERLEVEL,-10,User 1,29,31,59,45,206,1,673,1969,14874
Adoption Test - Account 58,USERLEVEL,-10,User 1,62,38,94,145,110,22,446,5040,8797
Adoption Test - Account 59,USERLEVEL,-10,User 1,50,32,88,144,228,53,357,9360,12732
Adoption Test - Account 60,USERLEVEL,-10,User 1,75,26,54,115,235,36,196,3319,18386
Adoption Test - Account 61,USERLEVEL,-10,User 1,36,24,144,64,105,18,286,9396,1517
Adoption Test - Account 62,USERLEVEL,-10,User 1,37,43,87,93,108,30,570,3989,19681
Adoption Test - Account 63,USERLEVEL,-10,User 1,64,21,150,68,148,37,884,5611,1930
Adoption Test - Account 64,USERLEVEL,-10,User 1,46,25,160,3,208,23,327,8155,18474
Adoption Test - Account 65,USERLEVEL,-10,User 1,28,21,96,43,220,43,354,2542,19565
Adoption Test - Account 66,USERLEVEL,-10,User 1,77,44,98,118,203,20,112,9296,8921
Adoption Test - Account 67,USERLEVEL,-10,User 1,30,29,182,3,198,21,440,5933,1464
Adoption Test - Account 68,USERLEVEL,-10,User 1,8,43,184,14,169,52,864,7268,5141
Adoption Test - Account 69,USERLEVEL,-10,User 1,60,48,134,36,236,43,954,4215,18879
Adoption Test - Account 70,USERLEVEL,-10,User 1,23,46,72,126,182,3,832,1351,2017
Adoption Test - Account 71,USERLEVEL,-10,User 1,87,48,55,31,141,58,45,5055,465
Adoption Test - Account 72,USERLEVEL,-10,User 1,78,14,103,42,222,43,28,5739,19568
Adoption Test - Account 73,USERLEVEL,-10,User 1,67,46,182,85,209,25,415,7150,166
Adoption Test - Account 74,USERLEVEL,-10,User 1,15,33,177,77,107,5,901,785,14277
Adoption Test - Account 75,USERLEVEL,-10,User 1,97,33,193,44,152,38,791,3392,1425
Adoption Test - Account 76,USERLEVEL,-10,User 1,1,25,74,29,207,47,235,5686,19032
Adoption Test - Account 77,USERLEVEL,-10,User 1,58,26,107,62,243,48,232,6744,11418
Adoption Test - Account 78,USERLEVEL,-10,User 1,82,33,115,3,186,8,426,3241,7321
Adoption Test - Account 79,USERLEVEL,-10,User 1,49,27,185,112,237,7,613,4120,8383
Adoption Test - Account 80,USERLEVEL,-10,User 1,0,42,156,50,111,39,515,412,3500
Adoption Test - Account 81,USERLEVEL,-10,User 1,63,26,86,138,182,21,523,6118,19898
Adoption Test - Account 82,USERLEVEL,-10,User 1,72,30,77,74,211,48,466,3043,8011
Adoption Test - Account 83,USERLEVEL,-10,User 1,45,34,181,39,128,33,660,7662,1844
Adoption Test - Account 84,USERLEVEL,-10,User 1,3,16,193,61,133,51,92,8612,19727
Adoption Test - Account 85,USERLEVEL,-10,User 1,30,39,132,32,179,28,539,5139,3455
Adoption Test - Account 86,USERLEVEL,-10,User 1,4,43,79,141,198,45,734,6184,13180
Adoption Test - Account 87,USERLEVEL,-10,User 1,2,47,63,12,156,59,624,1589,18406
Adoption Test - Account 88,USERLEVEL,-10,User 1,93,33,110,105,123,27,711,7597,17233
Adoption Test - Account 89,USERLEVEL,-10,User 1,46,49,131,109,158,2,276,4927,19648
Adoption Test - Account 90,USERLEVEL,-10,User 1,39,39,84,41,164,24,577,9524,15808
Adoption Test - Account 91,USERLEVEL,-10,User 1,54,26,137,135,241,17,876,3339,13355
Adoption Test - Account 92,USERLEVEL,-10,User 1,22,31,61,89,169,38,419,8141,3260
Adoption Test - Account 93,USERLEVEL,-10,User 1,16,12,159,74,186,39,128,3915,9897
Adoption Test - Account 94,USERLEVEL,-10,User 1,81,10,108,1,198,21,35,4991,16699
Adoption Test - Account 95,USERLEVEL,-10,User 1,13,26,158,131,124,43,784,3233,6641
Adoption Test - Account 96,USERLEVEL,-10,User 1,75,13,189,104,125,54,37,58,3309
Adoption Test - Account 97,USERLEVEL,-10,User 1,11,50,149,93,146,19,260,2919,11922
Adoption Test - Account 98,USERLEVEL,-10,User 1,98,22,125,114,104,20,802,6595,1173
Adoption Test - Account 99,USERLEVEL,-10,User 1,21,30,168,147,168,26,736,388,1975
Adoption Test - Account 100,USERLEVEL,-10,User 1,61,36,155,26,197,51,978,5827,16106
Adoption Test - Account 101,USERLEVEL,-10,User 1,9,50,138,62,104,18,790,7762,9004
Adoption Test - Account 102,USERLEVEL,-10,User 1,57,21,82,136,195,17,648,8860,16058
Adoption Test - Account 103,USERLEVEL,-10,User 1,26,34,92,9,105,22,494,9887,7648
Adoption Test - Account 104,USERLEVEL,-10,User 1,44,12,107,82,108,50,786,8378,9914
Adoption Test - Account 105,USERLEVEL,-10,User 1,70,37,71,3,131,50,57,6020,17377
Adoption Test - Account 106,USERLEVEL,-10,User 1,9,42,106,27,179,30,152,2094,19917
Adoption Test - Account 107,USERLEVEL,-10,User 1,11,35,94,139,199,14,444,1967,2372
Adoption Test - Account 108,USERLEVEL,-10,User 1,95,19,63,50,245,20,597,4546,8852
Adoption Test - Account 109,USERLEVEL,-10,User 1,23,25,80,132,155,60,961,1579,12852
Adoption Test - Account 110,USERLEVEL,-10,User 1,21,19,174,106,180,59,806,8703,2916
Adoption Test - Account 111,USERLEVEL,-10,User 1,1,34,125,8,160,25,712,925,6212
Adoption Test - Account 112,USERLEVEL,-10,User 1,80,36,164,142,100,30,280,6121,14252
Adoption Test - Account 113,USERLEVEL,-10,User 1,99,29,176,130,210,10,628,5633,120
Adoption Test - Account 114,USERLEVEL,-10,User 1,81,24,54,150,196,22,724,2982,2915
Adoption Test - Account 115,USERLEVEL,-10,User 1,70,18,53,106,185,13,770,7091,17333
Adoption Test - Account 116,USERLEVEL,-10,User 1,83,15,111,18,190,18,774,9131,4434
Adoption Test - Account 117,USERLEVEL,-10,User 1,71,39,136,37,177,45,40,3496,5659
Adoption Test - Account 118,USERLEVEL,-10,User 1,72,17,134,142,166,13,412,5086,12919
Adoption Test - Account 1,USERLEVEL,-9,User 1,57,34,64,45,140,52,120,9248,6971
Adoption Test - Account 2,USERLEVEL,-9,User 1,75,23,87,120,237,10,602,8722,1024
Adoption Test - Account 3,USERLEVEL,-9,User 1,17,12,122,36,184,60,973,3568,11885
Adoption Test - Account 4,USERLEVEL,-9,User 1,73,30,52,61,156,40,871,7484,11781
Adoption Test - Account 5,USERLEVEL,-9,User 1,11,17,66,92,106,45,564,5974,9835
Adoption Test - Account 6,USERLEVEL,-9,User 1,4,48,84,74,159,24,332,9216,19218
Adoption Test - Account 7,USERLEVEL,-9,User 1,7,22,114,101,157,35,377,7040,12819
Adoption Test - Account 8,USERLEVEL,-9,User 1,31,41,60,63,188,37,139,9256,1885
Adoption Test - Account 9,USERLEVEL,-9,User 1,78,22,109,57,104,21,396,7108,13967
Adoption Test - Account 10,USERLEVEL,-9,User 1,80,29,86,51,236,13,677,3595,7522
Adoption Test - Account 11,USERLEVEL,-9,User 1,83,13,90,147,249,42,352,867,17997
Adoption Test - Account 12,USERLEVEL,-9,User 1,63,20,102,32,171,12,302,5275,6500
Adoption Test - Account 13,USERLEVEL,-9,User 1,15,17,95,56,206,2,518,8939,10719
Adoption Test - Account 14,USERLEVEL,-9,User 1,58,25,165,114,160,10,970,6555,15412
Adoption Test - Account 15,USERLEVEL,-9,User 1,87,34,82,25,101,45,884,5184,8682
Adoption Test - Account 16,USERLEVEL,-9,User 1,98,13,141,66,125,60,798,4389,19816
Adoption Test - Account 17,USERLEVEL,-9,User 1,20,50,89,23,120,46,474,9312,11009
Adoption Test - Account 18,USERLEVEL,-9,User 1,34,36,160,64,153,26,317,578,17153
Adoption Test - Account 19,USERLEVEL,-9,User 1,73,44,194,53,165,11,733,6501,18376
Adoption Test - Account 20,USERLEVEL,-9,User 1,65,45,129,31,173,17,974,7262,5233
Adoption Test - Account 21,USERLEVEL,-9,User 1,44,37,167,64,110,20,47,470,4534
Adoption Test - Account 22,USERLEVEL,-9,User 1,73,46,196,12,232,6,572,3082,11189
Adoption Test - Account 23,USERLEVEL,-9,User 1,37,28,52,57,179,47,783,7958,7037
Adoption Test - Account 24,USERLEVEL,-9,User 1,30,47,192,73,212,20,886,8200,7013
Adoption Test - Account 25,USERLEVEL,-9,User 1,81,16,99,125,201,24,597,3801,5612
Adoption Test - Account 26,USERLEVEL,-9,User 1,1,31,167,77,124,22,26,2459,11118
Adoption Test - Account 27,USERLEVEL,-9,User 1,10,39,66,114,211,56,826,8268,10974
Adoption Test - Account 28,USERLEVEL,-9,User 1,71,37,58,100,150,33,454,3225,730
Adoption Test - Account 29,USERLEVEL,-9,User 1,15,25,61,22,180,54,646,5318,12025
Adoption Test - Account 30,USERLEVEL,-9,User 1,68,42,52,50,213,12,572,414,3196
Adoption Test - Account 31,USERLEVEL,-9,User 1,32,22,128,33,169,17,132,3740,7767
Adoption Test - Account 32,USERLEVEL,-9,User 1,14,41,180,142,100,55,629,7294,11400
Adoption Test - Account 33,USERLEVEL,-9,User 1,61,36,193,149,173,46,260,995,10371
Adoption Test - Account 34,USERLEVEL,-9,User 1,76,15,104,31,130,44,138,9017,257
Adoption Test - Account 35,USERLEVEL,-9,User 1,55,22,156,59,217,7,931,2765,657
Adoption Test - Account 36,USERLEVEL,-9,User 1,69,30,83,16,103,45,855,3073,6192
Adoption Test - Account 37,USERLEVEL,-9,User 1,53,47,112,132,194,24,423,6233,14121
Adoption Test - Account 38,USERLEVEL,-9,User 1,65,46,177,110,171,25,100,6726,9736
Adoption Test - Account 39,USERLEVEL,-9,User 1,25,10,150,134,159,52,836,4607,6305
Adoption Test - Account 40,USERLEVEL,-9,User 1,23,34,152,107,175,59,239,1957,18789
Adoption Test - Account 41,USERLEVEL,-9,User 1,87,42,63,111,151,23,86,798,8377
Adoption Test - Account 42,USERLEVEL,-9,User 1,21,40,157,138,188,8,272,8461,2415
Adoption Test - Account 43,USERLEVEL,-9,User 1,63,45,101,91,106,24,901,9224,1120
Adoption Test - Account 44,USERLEVEL,-9,User 1,69,32,195,91,246,3,324,4904,8105
Adoption Test - Account 45,USERLEVEL,-9,User 1,40,49,172,117,198,16,400,1420,14851
Adoption Test - Account 46,USERLEVEL,-9,User 1,71,42,114,135,152,58,192,8742,1130
Adoption Test - Account 47,USERLEVEL,-9,User 1,6,10,136,141,123,48,756,4993,13420
Adoption Test - Account 48,USERLEVEL,-9,User 1,53,40,89,99,228,25,600,128,19037
Adoption Test - Account 49,USERLEVEL,-9,User 1,26,26,198,68,166,53,771,8274,12990
Adoption Test - Account 50,USERLEVEL,-9,User 1,41,18,58,94,201,24,393,3299,6591
Adoption Test - Account 51,USERLEVEL,-9,User 1,31,35,73,111,182,28,932,7425,17120
Adoption Test - Account 52,USERLEVEL,-9,User 1,64,42,129,10,250,50,425,2749,15057
Adoption Test - Account 53,USERLEVEL,-9,User 1,33,39,88,121,195,26,578,6742,5262
Adoption Test - Account 54,USERLEVEL,-9,User 1,56,24,120,31,215,39,866,9692,19645
Adoption Test - Account 55,USERLEVEL,-9,User 1,5,41,174,11,172,3,477,374,4073
Adoption Test - Account 56,USERLEVEL,-9,User 1,83,28,132,135,220,25,327,5481,17581
Adoption Test - Account 57,USERLEVEL,-9,User 1,34,35,94,2,179,2,660,7627,4510
Adoption Test - Account 58,USERLEVEL,-9,User 1,81,47,190,55,184,30,910,5769,1420
Adoption Test - Account 59,USERLEVEL,-9,User 1,66,48,94,111,197,53,609,9097,19000
Adoption Test - Account 60,USERLEVEL,-9,User 1,13,36,194,103,160,39,890,5449,4151
Adoption Test - Account 61,USERLEVEL,-9,User 1,12,11,108,12,250,56,462,3367,5898
Adoption Test - Account 62,USERLEVEL,-9,User 1,95,37,133,36,150,21,888,5721,639
Adoption Test - Account 63,USERLEVEL,-9,User 1,80,44,131,104,181,59,984,8163,18400
Adoption Test - Account 64,USERLEVEL,-9,User 1,4,15,109,77,176,30,369,2840,13813
Adoption Test - Account 65,USERLEVEL,-9,User 1,63,43,141,140,161,4,49,1032,19334
Adoption Test - Account 66,USERLEVEL,-9,User 1,5,23,177,3,241,24,742,9698,18126
Adoption Test - Account 67,USERLEVEL,-9,User 1,38,37,135,111,230,17,620,5800,6754
Adoption Test - Account 68,USERLEVEL,-9,User 1,56,19,101,99,119,20,968,9660,16974
Adoption Test - Account 69,USERLEVEL,-9,User 1,50,48,86,2,159,56,802,2060,3545
Adoption Test - Account 70,USERLEVEL,-9,User 1,74,47,184,62,151,50,967,8675,3085
Adoption Test - Account 71,USERLEVEL,-9,User 1,10,20,129,4,193,41,443,3489,16281
Adoption Test - Account 72,USERLEVEL,-9,User 1,45,36,75,41,150,27,366,3164,15838
Adoption Test - Account 73,USERLEVEL,-9,User 1,58,23,59,84,172,17,821,4572,11657
Adoption Test - Account 74,USERLEVEL,-9,User 1,67,12,68,5,219,59,214,2449,10840
Adoption Test - Account 75,USERLEVEL,-9,User 1,18,12,168,70,247,57,571,8986,1694
