JBCXM__Account__r.Data_ExternalId__c,Name,JBCXM__Date__c,JBCXM__InstanceId__c,JBCXM__InstanceName__c,Page_Visits__c,Files_Downloaded__c,No_of_Report_Run__c,Page_Views__c,Emails_Sent_Count__c,No_of_Campaigns__c,Active_Users__c,DB_Size__c,Leads__c
Adoption Test - Account 10,INSTANCELEVEL,-9,Production USA Instance,Adoption Test - Account 10 - Production USA Instance,38,21,183,5,156,52,657,554,4465
Adoption Test - Account 10,INSTANCELEVEL,-8,Production USA Instance,Adoption Test - Account 10 - Production USA Instance,31,40,65,27,236,55,57,1014,3163
Adoption Test - Account 10,INSTANCELEVEL,-7,Production USA Instance,Adoption Test - Account 10 - Production USA Instance,98,32,141,68,216,59,395,5817,10653
Adoption Test - Account 10,INSTANCELEVEL,-6,Production USA Instance,Adoption Test - Account 10 - Production USA Instance,77,15,91,67,201,24,921,9262,6128
Adoption Test - Account 10,INSTANCELEVEL,-5,Production USA Instance,Adoption Test - Account 10 - Production USA Instance,59,47,93,67,199,34,663,2009,17316
Adoption Test - Account 10,INSTANCELEVEL,-4,Production USA Instance,Adoption Test - Account 10 - Production USA Instance,30,24,116,1,145,28,971,628,17483
Adoption Test - Account 10,INSTANCELEVEL,-3,Production USA Instance,Adoption Test - Account 10 - Production USA Instance,52,12,129,127,152,22,386,8577,9544
Adoption Test - Account 10,INSTANCELEVEL,-2,Production USA Instance,Adoption Test - Account 10 - Production USA Instance,85,14,197,31,222,50,868,2347,9989
Adoption Test - Account 10,INSTANCELEVEL,-1,Production USA Instance,Adoption Test - Account 10 - Production USA Instance,15,42,126,95,197,31,798,8713,1214
Adoption Test - Account 10,INSTANCELEVEL,0,Production USA Instance,Adoption Test - Account 10 - Production USA Instance,75,46,158,138,186,56,358,3551,11229
Adoption Test - Account 10,INSTANCELEVEL,-13,Production INDIA Instance,Adoption Test - Account 10 - Production INDIA Instance,79,44,53,137,247,18,885,1443,1463
Adoption Test - Account 10,INSTANCELEVEL,-12,Production INDIA Instance,Adoption Test - Account 10 - Production INDIA Instance,59,12,138,130,225,20,534,6463,13182
Adoption Test - Account 10,INSTANCELEVEL,-11,Production INDIA Instance,Adoption Test - Account 10 - Production INDIA Instance,51,42,65,70,209,6,857,8077,6189
Adoption Test - Account 10,INSTANCELEVEL,-10,Production INDIA Instance,Adoption Test - Account 10 - Production INDIA Instance,93,27,78,116,172,28,305,2189,8548
Adoption Test - Account 10,INSTANCELEVEL,-9,Production INDIA Instance,Adoption Test - Account 10 - Production INDIA Instance,13,35,78,7,162,41,639,5949,7479
Adoption Test - Account 10,INSTANCELEVEL,-8,Production INDIA Instance,Adoption Test - Account 10 - Production INDIA Instance,53,29,124,94,211,48,348,1595,17817
Adoption Test - Account 10,INSTANCELEVEL,-7,Production INDIA Instance,Adoption Test - Account 10 - Production INDIA Instance,66,25,73,47,213,54,316,7059,16822
Adoption Test - Account 10,INSTANCELEVEL,-6,Production INDIA Instance,Adoption Test - Account 10 - Production INDIA Instance,56,45,76,143,211,51,685,8537,18417
Adoption Test - Account 10,INSTANCELEVEL,-5,Production INDIA Instance,Adoption Test - Account 10 - Production INDIA Instance,74,42,169,75,240,17,43,1873,1922
Adoption Test - Account 10,INSTANCELEVEL,-4,Production INDIA Instance,Adoption Test - Account 10 - Production INDIA Instance,92,36,163,127,200,44,201,7457,10717
Adoption Test - Account 10,INSTANCELEVEL,-3,Production INDIA Instance,Adoption Test - Account 10 - Production INDIA Instance,81,26,187,149,142,39,861,1638,5163
Adoption Test - Account 10,INSTANCELEVEL,-2,Production INDIA Instance,Adoption Test - Account 10 - Production INDIA Instance,61,43,128,25,138,54,730,6849,7033
Adoption Test - Account 10,INSTANCELEVEL,-1,Production INDIA Instance,Adoption Test - Account 10 - Production INDIA Instance,62,20,162,124,181,41,843,4444,6089
Adoption Test - Account 10,INSTANCELEVEL,0,Production INDIA Instance,Adoption Test - Account 10 - Production INDIA Instance,9,42,107,117,147,47,14,2514,13817
Adoption Test - Account 10,INSTANCELEVEL,-13,Sandbox USA Instance,Adoption Test - Account 10 - Sandbox USA Instance,5,30,156,118,170,56,16,7383,9013
Adoption Test - Account 10,INSTANCELEVEL,-12,Sandbox USA Instance,Adoption Test - Account 10 - Sandbox USA Instance,66,41,71,64,189,48,385,9951,14823
Adoption Test - Account 10,INSTANCELEVEL,-11,Sandbox USA Instance,Adoption Test - Account 10 - Sandbox USA Instance,13,36,157,106,145,37,663,8109,6552
Adoption Test - Account 10,INSTANCELEVEL,-10,Sandbox USA Instance,Adoption Test - Account 10 - Sandbox USA Instance,86,47,178,10,166,34,723,2336,11470
Adoption Test - Account 10,INSTANCELEVEL,-9,Sandbox USA Instance,Adoption Test - Account 10 - Sandbox USA Instance,56,38,96,129,136,28,276,2699,2424
Adoption Test - Account 10,INSTANCELEVEL,-8,Sandbox USA Instance,Adoption Test - Account 10 - Sandbox USA Instance,95,20,126,129,143,18,146,1298,9363
Adoption Test - Account 10,INSTANCELEVEL,-7,Sandbox USA Instance,Adoption Test - Account 10 - Sandbox USA Instance,13,34,81,9,104,44,831,2133,7420
Adoption Test - Account 10,INSTANCELEVEL,-6,Sandbox USA Instance,Adoption Test - Account 10 - Sandbox USA Instance,20,18,163,67,166,5,577,8423,17892
Adoption Test - Account 10,INSTANCELEVEL,-5,Sandbox USA Instance,Adoption Test - Account 10 - Sandbox USA Instance,40,21,57,4,108,37,568,6900,17744
Adoption Test - Account 10,INSTANCELEVEL,-4,Sandbox USA Instance,Adoption Test - Account 10 - Sandbox USA Instance,91,35,185,42,166,55,244,9044,3788
Adoption Test - Account 10,INSTANCELEVEL,-3,Sandbox USA Instance,Adoption Test - Account 10 - Sandbox USA Instance,65,20,156,6,161,37,480,2163,2649
Adoption Test - Account 10,INSTANCELEVEL,-2,Sandbox USA Instance,Adoption Test - Account 10 - Sandbox USA Instance,45,24,194,30,190,51,333,4220,8324
Adoption Test - Account 10,INSTANCELEVEL,-1,Sandbox USA Instance,Adoption Test - Account 10 - Sandbox USA Instance,24,38,87,127,241,47,997,6742,17235
Adoption Test - Account 10,INSTANCELEVEL,0,Sandbox USA Instance,Adoption Test - Account 10 - Sandbox USA Instance,64,14,66,85,140,52,670,7298,12463
Adoption Test - Account 10,INSTANCELEVEL,-13,Sandbox INDIA Instance,Adoption Test - Account 10 - Sandbox INDIA Instance,57,34,154,2,148,33,322,5875,6937
Adoption Test - Account 10,INSTANCELEVEL,-12,Sandbox INDIA Instance,Adoption Test - Account 10 - Sandbox INDIA Instance,90,35,120,86,131,47,176,9495,11527
Adoption Test - Account 10,INSTANCELEVEL,-11,Sandbox INDIA Instance,Adoption Test - Account 10 - Sandbox INDIA Instance,94,16,165,107,113,21,867,1662,14589
Adoption Test - Account 10,INSTANCELEVEL,-10,Sandbox INDIA Instance,Adoption Test - Account 10 - Sandbox INDIA Instance,16,46,54,126,178,20,374,3598,11521
Adoption Test - Account 10,INSTANCELEVEL,-9,Sandbox INDIA Instance,Adoption Test - Account 10 - Sandbox INDIA Instance,83,38,109,22,148,21,361,1899,4351
Adoption Test - Account 10,INSTANCELEVEL,-8,Sandbox INDIA Instance,Adoption Test - Account 10 - Sandbox INDIA Instance,33,15,51,109,119,58,88,4365,9792
Adoption Test - Account 10,INSTANCELEVEL,-7,Sandbox INDIA Instance,Adoption Test - Account 10 - Sandbox INDIA Instance,63,30,172,90,141,28,224,6691,19041
Adoption Test - Account 10,INSTANCELEVEL,-6,Sandbox INDIA Instance,Adoption Test - Account 10 - Sandbox INDIA Instance,53,39,112,31,212,53,893,6761,5707
Adoption Test - Account 10,INSTANCELEVEL,-5,Sandbox INDIA Instance,Adoption Test - Account 10 - Sandbox INDIA Instance,92,39,75,33,191,27,799,252,9835
Adoption Test - Account 10,INSTANCELEVEL,-4,Sandbox INDIA Instance,Adoption Test - Account 10 - Sandbox INDIA Instance,60,29,128,7,111,48,703,9108,3839
Adoption Test - Account 10,INSTANCELEVEL,-3,Sandbox INDIA Instance,Adoption Test - Account 10 - Sandbox INDIA Instance,10,28,133,109,241,18,308,8424,19452
Adoption Test - Account 10,INSTANCELEVEL,-2,Sandbox INDIA Instance,Adoption Test - Account 10 - Sandbox INDIA Instance,7,26,107,134,169,37,39,3241,11948
Adoption Test - Account 10,INSTANCELEVEL,-1,Sandbox INDIA Instance,Adoption Test - Account 10 - Sandbox INDIA Instance,25,40,155,132,179,6,288,307,817
Adoption Test - Account 10,INSTANCELEVEL,0,Sandbox INDIA Instance,Adoption Test - Account 10 - Sandbox INDIA Instance,26,43,98,78,137,5,782,5997,16713
Adoption Test - Account 11,INSTANCELEVEL,-27,Production USA Instance,Adoption Test - Account 11 - Production USA Instance,3,11,112,41,163,54,258,974,18614
Adoption Test - Account 11,INSTANCELEVEL,-26,Production USA Instance,Adoption Test - Account 11 - Production USA Instance,30,50,65,138,152,34,406,7771,11123
Adoption Test - Account 11,INSTANCELEVEL,-25,Production USA Instance,Adoption Test - Account 11 - Production USA Instance,41,49,155,91,225,20,592,2538,6148
Adoption Test - Account 11,INSTANCELEVEL,-24,Production USA Instance,Adoption Test - Account 11 - Production USA Instance,44,24,157,62,115,8,254,6144,19634
Adoption Test - Account 11,INSTANCELEVEL,-23,Production USA Instance,Adoption Test - Account 11 - Production USA Instance,54,35,100,112,101,56,910,9790,12817
Adoption Test - Account 11,INSTANCELEVEL,-22,Production USA Instance,Adoption Test - Account 11 - Production USA Instance,59,42,96,61,130,16,711,4736,11245
Adoption Test - Account 11,INSTANCELEVEL,-21,Production USA Instance,Adoption Test - Account 11 - Production USA Instance,7,47,151,96,184,46,348,9152,8252
Adoption Test - Account 11,INSTANCELEVEL,-20,Production USA Instance,Adoption Test - Account 11 - Production USA Instance,45,21,142,104,190,14,161,3094,7514
Adoption Test - Account 11,INSTANCELEVEL,-19,Production USA Instance,Adoption Test - Account 11 - Production USA Instance,40,10,134,121,205,25,117,8290,4895
Adoption Test - Account 11,INSTANCELEVEL,-18,Production USA Instance,Adoption Test - Account 11 - Production USA Instance,62,24,159,103,240,18,102,2049,10896
Adoption Test - Account 11,INSTANCELEVEL,-17,Production USA Instance,Adoption Test - Account 11 - Production USA Instance,0,30,156,86,208,50,659,8608,6110
Adoption Test - Account 11,INSTANCELEVEL,-16,Production USA Instance,Adoption Test - Account 11 - Production USA Instance,55,23,65,143,182,35,949,8925,882
Adoption Test - Account 11,INSTANCELEVEL,-15,Production USA Instance,Adoption Test - Account 11 - Production USA Instance,82,26,110,33,115,55,344,9969,13342
Adoption Test - Account 11,INSTANCELEVEL,-14,Production USA Instance,Adoption Test - Account 11 - Production USA Instance,38,15,119,23,104,45,354,101,11752
Adoption Test - Account 11,INSTANCELEVEL,-27,Production INDIA Instance,Adoption Test - Account 11 - Production INDIA Instance,63,50,190,117,203,27,362,3595,2784
Adoption Test - Account 11,INSTANCELEVEL,-26,Production INDIA Instance,Adoption Test - Account 11 - Production INDIA Instance,40,42,50,126,188,26,457,7242,673
Adoption Test - Account 11,INSTANCELEVEL,-25,Production INDIA Instance,Adoption Test - Account 11 - Production INDIA Instance,7,13,123,91,228,26,749,962,15309
Adoption Test - Account 11,INSTANCELEVEL,-24,Production INDIA Instance,Adoption Test - Account 11 - Production INDIA Instance,36,36,55,122,147,42,200,5260,9869
Adoption Test - Account 11,INSTANCELEVEL,-23,Production INDIA Instance,Adoption Test - Account 11 - Production INDIA Instance,67,31,123,76,115,7,515,5612,7377
Adoption Test - Account 11,INSTANCELEVEL,-22,Production INDIA Instance,Adoption Test - Account 11 - Production INDIA Instance,3,30,88,19,153,22,240,2764,6508
Adoption Test - Account 11,INSTANCELEVEL,-21,Production INDIA Instance,Adoption Test - Account 11 - Production INDIA Instance,53,44,165,116,227,7,845,4967,14882
Adoption Test - Account 11,INSTANCELEVEL,-20,Production INDIA Instance,Adoption Test - Account 11 - Production INDIA Instance,34,30,65,82,142,47,743,1779,4863
Adoption Test - Account 11,INSTANCELEVEL,-19,Production INDIA Instance,Adoption Test - Account 11 - Production INDIA Instance,92,32,64,47,127,39,18,1211,8648
Adoption Test - Account 11,INSTANCELEVEL,-18,Production INDIA Instance,Adoption Test - Account 11 - Production INDIA Instance,3,15,180,149,217,34,587,1812,2818
Adoption Test - Account 11,INSTANCELEVEL,-17,Production INDIA Instance,Adoption Test - Account 11 - Production INDIA Instance,1,40,179,6,142,6,785,4356,2942
Adoption Test - Account 11,INSTANCELEVEL,-16,Production INDIA Instance,Adoption Test - Account 11 - Production INDIA Instance,30,45,166,15,160,52,320,179,4385
Adoption Test - Account 11,INSTANCELEVEL,-15,Production INDIA Instance,Adoption Test - Account 11 - Production INDIA Instance,24,50,91,100,188,60,320,9334,6442
Adoption Test - Account 11,INSTANCELEVEL,-14,Production INDIA Instance,Adoption Test - Account 11 - Production INDIA Instance,70,14,98,5,145,45,736,7550,7176
Adoption Test - Account 11,INSTANCELEVEL,-27,Sandbox USA Instance,Adoption Test - Account 11 - Sandbox USA Instance,55,37,140,19,166,54,659,38,6381
Adoption Test - Account 11,INSTANCELEVEL,-26,Sandbox USA Instance,Adoption Test - Account 11 - Sandbox USA Instance,29,33,128,70,249,52,310,4858,3572
Adoption Test - Account 11,INSTANCELEVEL,-25,Sandbox USA Instance,Adoption Test - Account 11 - Sandbox USA Instance,65,20,86,54,242,52,238,8709,15906
Adoption Test - Account 11,INSTANCELEVEL,-24,Sandbox USA Instance,Adoption Test - Account 11 - Sandbox USA Instance,35,46,58,3,208,41,783,489,13002
Adoption Test - Account 11,INSTANCELEVEL,-23,Sandbox USA Instance,Adoption Test - Account 11 - Sandbox USA Instance,29,33,58,97,169,20,433,958,4338
Adoption Test - Account 11,INSTANCELEVEL,-22,Sandbox USA Instance,Adoption Test - Account 11 - Sandbox USA Instance,34,45,85,97,170,48,93,5910,11732
Adoption Test - Account 11,INSTANCELEVEL,-21,Sandbox USA Instance,Adoption Test - Account 11 - Sandbox USA Instance,23,42,68,139,168,52,363,8781,3509
Adoption Test - Account 11,INSTANCELEVEL,-20,Sandbox USA Instance,Adoption Test - Account 11 - Sandbox USA Instance,61,45,115,138,241,55,881,2193,9833
Adoption Test - Account 11,INSTANCELEVEL,-19,Sandbox USA Instance,Adoption Test - Account 11 - Sandbox USA Instance,3,43,136,32,121,33,378,6137,4618
Adoption Test - Account 11,INSTANCELEVEL,-18,Sandbox USA Instance,Adoption Test - Account 11 - Sandbox USA Instance,96,29,72,31,154,12,239,7991,15124
Adoption Test - Account 11,INSTANCELEVEL,-17,Sandbox USA Instance,Adoption Test - Account 11 - Sandbox USA Instance,96,18,189,2,133,32,497,5840,15573
Adoption Test - Account 11,INSTANCELEVEL,-16,Sandbox USA Instance,Adoption Test - Account 11 - Sandbox USA Instance,17,39,96,11,178,36,160,2581,12308
Adoption Test - Account 11,INSTANCELEVEL,-15,Sandbox USA Instance,Adoption Test - Account 11 - Sandbox USA Instance,48,43,50,95,167,56,611,3851,7108
Adoption Test - Account 11,INSTANCELEVEL,-14,Sandbox USA Instance,Adoption Test - Account 11 - Sandbox USA Instance,86,18,91,48,190,38,470,526,9591
Adoption Test - Account 11,INSTANCELEVEL,-27,Sandbox INDIA Instance,Adoption Test - Account 11 - Sandbox INDIA Instance,38,28,117,123,196,11,55,6851,10427
Adoption Test - Account 11,INSTANCELEVEL,-26,Sandbox INDIA Instance,Adoption Test - Account 11 - Sandbox INDIA Instance,45,13,76,128,131,9,549,5037,13085
Adoption Test - Account 11,INSTANCELEVEL,-25,Sandbox INDIA Instance,Adoption Test - Account 11 - Sandbox INDIA Instance,78,14,139,24,206,60,943,507,17803
Adoption Test - Account 11,INSTANCELEVEL,-24,Sandbox INDIA Instance,Adoption Test - Account 11 - Sandbox INDIA Instance,2,42,77,46,176,12,169,6210,4409
Adoption Test - Account 11,INSTANCELEVEL,-23,Sandbox INDIA Instance,Adoption Test - Account 11 - Sandbox INDIA Instance,92,24,59,127,157,18,604,5045,7946
Adoption Test - Account 11,INSTANCELEVEL,-22,Sandbox INDIA Instance,Adoption Test - Account 11 - Sandbox INDIA Instance,68,20,150,54,120,31,620,4778,2660
Adoption Test - Account 11,INSTANCELEVEL,-21,Sandbox INDIA Instance,Adoption Test - Account 11 - Sandbox INDIA Instance,66,31,117,137,111,23,587,5444,5813
Adoption Test - Account 11,INSTANCELEVEL,-20,Sandbox INDIA Instance,Adoption Test - Account 11 - Sandbox INDIA Instance,12,33,168,58,240,56,916,4687,11187
Adoption Test - Account 11,INSTANCELEVEL,-19,Sandbox INDIA Instance,Adoption Test - Account 11 - Sandbox INDIA Instance,52,14,124,29,168,43,388,6984,1638
Adoption Test - Account 11,INSTANCELEVEL,-18,Sandbox INDIA Instance,Adoption Test - Account 11 - Sandbox INDIA Instance,76,13,140,110,114,17,461,8924,4760
Adoption Test - Account 11,INSTANCELEVEL,-17,Sandbox INDIA Instance,Adoption Test - Account 11 - Sandbox INDIA Instance,75,10,188,101,213,50,297,5581,2871
Adoption Test - Account 11,INSTANCELEVEL,-16,Sandbox INDIA Instance,Adoption Test - Account 11 - Sandbox INDIA Instance,100,40,179,51,124,29,331,2518,5574
Adoption Test - Account 11,INSTANCELEVEL,-15,Sandbox INDIA Instance,Adoption Test - Account 11 - Sandbox INDIA Instance,5,43,198,143,197,40,379,2910,18171
Adoption Test - Account 11,INSTANCELEVEL,-14,Sandbox INDIA Instance,Adoption Test - Account 11 - Sandbox INDIA Instance,72,28,60,58,134,35,18,9366,15772
Adoption Test - Account 11,INSTANCELEVEL,-13,Production USA Instance,Adoption Test - Account 11 - Production USA Instance,3,11,112,41,163,54,258,974,18614
Adoption Test - Account 11,INSTANCELEVEL,-12,Production USA Instance,Adoption Test - Account 11 - Production USA Instance,30,50,65,138,152,34,406,7771,11123
Adoption Test - Account 11,INSTANCELEVEL,-11,Production USA Instance,Adoption Test - Account 11 - Production USA Instance,41,49,155,91,225,20,592,2538,6148
Adoption Test - Account 11,INSTANCELEVEL,-10,Production USA Instance,Adoption Test - Account 11 - Production USA Instance,44,24,157,62,115,8,254,6144,19634
Adoption Test - Account 11,INSTANCELEVEL,-9,Production USA Instance,Adoption Test - Account 11 - Production USA Instance,54,35,100,112,101,56,910,9790,12817
Adoption Test - Account 11,INSTANCELEVEL,-8,Production USA Instance,Adoption Test - Account 11 - Production USA Instance,59,42,96,61,130,16,711,4736,11245
Adoption Test - Account 11,INSTANCELEVEL,-7,Production USA Instance,Adoption Test - Account 11 - Production USA Instance,7,47,151,96,184,46,348,9152,8252
Adoption Test - Account 11,INSTANCELEVEL,-6,Production USA Instance,Adoption Test - Account 11 - Production USA Instance,45,21,142,104,190,14,161,3094,7514
Adoption Test - Account 11,INSTANCELEVEL,-5,Production USA Instance,Adoption Test - Account 11 - Production USA Instance,40,10,134,121,205,25,117,8290,4895
Adoption Test - Account 11,INSTANCELEVEL,-4,Production USA Instance,Adoption Test - Account 11 - Production USA Instance,62,24,159,103,240,18,102,2049,10896
Adoption Test - Account 11,INSTANCELEVEL,-3,Production USA Instance,Adoption Test - Account 11 - Production USA Instance,0,30,156,86,208,50,659,8608,6110
