"ID","ISDELETED","NAME","CREATEDDATE","CREATEDBYID","LASTMODIFIEDDATE","LASTMODIFIEDBYID","SYSTEMMODSTAMP","JBCXM__ACCOUNT__C","JBCXM__ASVTOTAL__C","JBCXM__ASV__C","JBCXM__ASSOCIATEDOBJECTDISPLAYVALUE__C","JBCXM__ASSOCIATEDOBJECTRECORDID__C","JBCXM__ASSOCIATEDOBJECTRECORDVALUE__C","JBCXM__BOOKINGNUMBER__C","JBCXM__CHURNREASON__C","JBCXM__COMMENT__C","JBCXM__CUSTOMERNAME__C","JBCXM__DATE__C","JBCXM__FCSTASV__C","JBCXM__FCSTBOOKINGDATE__C","JBCXM__FCSTMRR__C","JBCXM__FCSTUSER__C","JBCXM__MRRTOTAL__C","JBCXM__MRR__C","JBCXM__MAIN__C","JBCXM__NAME__C","JBCXM__NEXTRENEWALDATE__C","JBCXM__ONETIMEREVENUE__C","JBCXM__OPPORTUNITY__C","JBCXM__ORDERTYPE__C","JBCXM__ORIGINALCONTRACT__C","JBCXM__PARENTTRANSACTION__C","JBCXM__RENEWABLE__C","JBCXM__RENEWALOPPORTUNITY__C","JBCXM__RENEWALSTATUS__C","JBCXM__RENEWALTRANSACTION__C","JBCXM__REVRECENDDATE__C","JBCXM__REVRECSTARTDATE__C","JBCXM__SALESREP__C","JBCXM__TERM_FRACTIONAL__C","JBCXM__TERM__C","JBCXM__USERSTOTAL__C","JBCXM__USERS__C","DATA_LOAD_ID__C"
"a0Ni0000000KVa9EAG","false","Ord-000202","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2014-01-29T19:22:04.000Z","005i0000000aHqzAAE","2014-01-29T19:22:04.000Z","001i0000007PEo2AAG","36000.0","-3000.0","","","","","","","Seagate Travels","2013-05-31","36000.0","2014-05-31","3000.0","35.0","3000.0","-250.0","true","","2014-05-31","0.0","","a0Di0000000Rx6REAS","","","true","","Closed - Renewed","a0Ni0000000KVZfEAO","2014-05-30","2013-05-31","","12.0","0.0","35.0","0.0","a0Ni0000000Ap7aEAC"
"a0Ni0000000KVa8EAG","false","Ord-000201","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","001i0000007PEnnAAG","15000.0","0.0","","","","","","","Quaker Fashions","2013-03-26","15000.0","2013-09-26","1250.0","30.0","1250.0","0.0","true","","2014-03-26","0.0","","a0Di0000000Rx6sEAC","","","true","","Open","","2014-03-25","2013-03-26","","12.0","0.0","30.0","5.0","a0Ni0000000Ap7ZEAS"
"a0Ni0000000KVaBEAW","false","Ord-000204","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","001i0000007PEnuAAG","45600.0","0.0","","","","","","","UBAF Arab American Bank","2013-05-30","45600.0","2014-05-30","3800.0","38.0","3800.0","0.0","true","","2015-05-30","0.0","","a0Di0000000Rx6REAS","","","true","","Open","","2015-05-29","2013-05-30","","24.0","0.0","35.0","-3.0","a0Ni0000000Ap7cEAC"
"a0Ni0000000KVaCEAW","false","Ord-000205","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","001i0000007PEnYAAW","68400.0","0.0","","","","","","","Union Flights","2013-06-20","68400.0","2014-06-21","5700.0","38.0","5700.0","0.0","true","","2014-06-21","0.0","","a0Di0000000Rx6UEAS","","","true","","Open","","2014-06-20","2013-06-21","","12.0","0.0","38.0","0.0","a0Ni0000000Ap7dEAC"
"a0Ni0000000KVZjEAO","false","Ord-000176","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","001i0000007PEmoAAG","96000.0","0.0","","","","","","","K & S Contractors Supply Co","2013-04-17","96000.0","2014-07-07","8000.0","40.0","8000.0","0.0","true","","2014-07-07","0.0","","a0Di0000000Rx6UEAS","","","true","","Open","","2014-07-06","2013-07-07","","12.0","0.0","40.0","0.0","a0Ni0000000Ap7AEAS"
"a0Ni0000000KVZkEAO","false","Ord-000177","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","005i0000000aHqzAAE","2013-04-18T13:02:35.000Z","001i0000007PEnCAAW","26400.0","2400.0","","","","","","","Majestic Entertainment","2013-08-14","26400.0","2014-08-14","2200.0","44.0","2200.0","200.0","true","","2014-08-14","0.0","","a0Di0000000Rx6sEAC","","","true","","Open","","2014-08-13","2013-08-14","","12.0","0.0","44.0","4.0","a0Ni0000000Ap7BEAS"
"a0Ni0000000KVZlEAO","false","Ord-000178","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2013-12-20T00:03:39.000Z","005i0000000aHqzAAE","2013-12-20T00:03:39.000Z","001i0000007PEmkAAG","108000.0","-12000.0","","","","","","","Dai-Ichi Kangyo Bank","2012-05-15","108000.0","2015-05-15","9000.0","50.0","9000.0","-1000.0","true","","2013-05-15","0.0","","a0Di0000000Rx6REAS","","","true","","Closed - Renewed","a0Ni0000003dXdWEAU","2013-05-14","2012-05-15","","12.0","0.0","50.0","0.0","a0Ni0000000Ap7CEAS"
"a0Ni0000000KVZmEAO","false","Ord-000179","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2014-01-29T18:59:20.000Z","005i0000000aHqzAAE","2014-01-29T18:59:20.000Z","001i0000007PEmKAAW","120000.0","-2400.0","","","","","","","Hardy James G & Co","2013-04-10","120000.0","2014-07-10","10000.0","34.0","10000.0","-200.0","true","","2014-07-10","0.0","","a0Di0000000Rx6REAS","","","true","","Closed - Renewed","a0Ni0000000KVYsEAO","2014-07-09","2013-07-10","","12.0","0.0","34.0","0.0","a0Ni0000000Ap7DEAS"
"a0Ni0000000KVaLEAW","false","Ord-000214","2013-04-18T12:56:01.000Z","005i0000000aHqzAAE","2014-01-23T20:39:30.000Z","005i0000000aHqzAAE","2014-01-23T20:39:30.000Z","001i0000007PEnZAAW","48000.0","48000.0","","","","","","New Business closed with the Following Products: ABC, DEF","Madonna Construction Co","2013-11-03","48000.0","2011-11-03","4000.0","40.0","4000.0","4000.0","true","","2014-07-03","5760.0","","a0Di0000000Rx6lEAC","","","true","","Open","","2014-07-02","2013-11-03","","8.0","0.0","40.0","40.0","a0Ni0000000AqlQEAS"
"a0Ni0000000rcLvEAI","false","Ord-000219","2013-07-22T23:42:04.000Z","005i0000000aHqzAAE","2013-12-20T00:24:00.000Z","005i0000000aHqzAAE","2013-12-20T00:24:00.000Z","001i000000Ji1QyAAJ","240000.0","240000.0","","","","","","","Arista","2013-07-22","","","","","20000.0","20000.0","true","","2013-10-03","0.0","","a0Di0000000Rx6lEAC","","","true","","Closed - Renewed","a0Ni0000003dXhsEAE","2013-10-02","2013-07-22","","2.3984","0.0","32.0","32.0",""
"a0Ni0000000qW3AEAU","false","Ord-000218","2013-06-27T20:42:41.000Z","005i0000000aHqzAAE","2014-01-29T18:32:24.000Z","005i0000000aHqzAAE","2014-01-29T18:32:24.000Z","001i0000007PEmPAAW","216000.0","-24000.0","","","","","","","East Bay Brass Foundry","2013-06-27","","","","","18000.0","-2000.0","true","","2013-12-20","0.0","","a0Di0000000Rx6REAS","","","true","","Closed - Renewed","a0Ni0000004cKCjEAM","2013-12-19","2013-06-27","","5.7838","0.0","100.0","-50.0",""
"a0Ni0000000sT6QEAU","false","Ord-000227","2013-08-12T17:42:27.000Z","005i0000000aHqzAAE","2013-12-19T23:02:25.000Z","005i0000000aHqzAAE","2013-12-19T23:02:25.000Z","001i000000KvuZEAAZ","120000.0","120000.0","","","","","","","Healthcare First","2012-08-16","","","","","10000.0","10000.0","true","","2013-08-17","0.0","","a0Di0000000Rx6lEAC","","","true","","Closed - Renewed","a0Ni0000003dXVrEAM","2013-08-16","2012-08-16","","12.0249","0.0","30.0","30.0",""
"a0Ni0000000sTwhEAE","false","Ord-000252","2013-08-12T19:39:20.000Z","005i0000000aHqzAAE","2013-08-12T19:39:20.000Z","005i0000000aHqzAAE","2013-08-12T19:39:20.000Z","001i000000KvzDJAAZ","84000.0","84000.0","","","","","","","YapStone Inc.","2011-12-01","","","","","7000.0","7000.0","true","","2012-12-02","0.0","","a0Di0000000Rx6lEAC","","","true","","Open","","2012-12-01","2011-12-01","","12.0577","0.0","20.0","20.0",""
"a0Ni0000000sT67EAE","false","Ord-000232","2013-08-12T17:46:49.000Z","005i0000000aHqzAAE","2013-08-12T17:46:49.000Z","005i0000000aHqzAAE","2013-08-12T17:46:49.000Z","001i000000Kvvs9AAB","-80000.04","-80000.04","","","","","","","Ernst & Young","2013-07-08","","","","","-6666.67","-6666.67","false","","","0.0","","a0Di0000000Rx6fEAC","","a0Ni0000000sT6uEAE","false","","Not renewable","","","2013-07-08","","","0.0","-10.0","-10.0",""
"a0Ni0000000sT6pEAE","false","Ord-000230","2013-08-12T17:45:10.000Z","005i0000000aHqzAAE","2013-08-12T17:45:10.000Z","005i0000000aHqzAAE","2013-08-12T17:45:10.000Z","001i000000KvvsNAAR","-60000.0","-60000.0","","","","","a0Di0000000Rx6yEAC","","Sony","2013-05-12","","","","","-5000.0","-5000.0","false","","","0.0","","a0Di0000000Rx6kEAC","","","false","","Not renewable","","","2013-05-12","","","0.0","-15.0","-15.0",""
"a0Ni0000000sT8vEAE","false","Ord-000235","2013-08-12T17:58:50.000Z","005i0000000aHqzAAE","2013-08-12T17:58:50.000Z","005i0000000aHqzAAE","2013-08-12T17:58:50.000Z","001i000000KvvswAAB","72000.0","72000.0","","","","","","","Media","2012-05-05","","","","","6000.0","6000.0","true","","2013-05-06","0.0","","a0Di0000000Rx6lEAC","","","true","","Open","","2013-05-05","2012-05-05","","12.0249","0.0","15.0","15.0",""
"a0Ni0000000sTvoEAE","false","Ord-000249","2013-08-12T19:33:25.000Z","005i0000000aHqzAAE","2013-08-12T19:33:25.000Z","005i0000000aHqzAAE","2013-08-12T19:33:25.000Z","001i000000KvzB2AAJ","-96000.0","-96000.0","","","","","a0Di0000000Rx6LEAS","","Aero Precision","2012-09-01","","","","","-8000.0","-8000.0","false","","","0.0","","a0Di0000000Rx6kEAC","","","false","","Not renewable","","","2012-09-01","","","0.0","-15.0","-15.0",""
"a0Ni0000000sTvpEAE","false","Ord-000250","2013-08-12T19:35:21.000Z","005i0000000aHqzAAE","2013-10-04T18:29:31.000Z","005i0000000aHqzAAE","2013-10-04T18:29:31.000Z","001i000000KvvVbAAJ","108000.0","108000.0","","","","","","","Nissan","2011-03-01","","","","","9000.0","9000.0","true","","2012-03-02","0.0","","a0Di0000000Rx6lEAC","","","true","","Open","","2012-03-01","2011-03-01","","12.0577","0.0","12.0","12.0",""
"a0Ni0000000sTubEAE","false","Ord-000241","2013-08-12T19:28:47.000Z","005i0000000aHqzAAE","2013-08-12T19:28:47.000Z","005i0000000aHqzAAE","2013-08-12T19:28:47.000Z","001i000000KvzAYAAZ","120000.0","120000.0","","","","","","","PowerSpeaking Inc.","2011-09-01","","","","","10000.0","10000.0","true","","2012-09-02","0.0","","a0Di0000000Rx6lEAC","","","true","","Open","","2012-09-01","2011-09-01","","12.0577","0.0","20.0","20.0",""
"a0Ni0000000sT6GEAU","false","Ord-000225","2013-08-12T17:41:31.000Z","005i0000000aHqzAAE","2013-11-08T20:52:47.000Z","005i0000000aHqzAAE","2013-11-08T20:52:47.000Z","001i000000KvvVNAAZ","15600.0","15600.0","","","","","","","Biomedical","2013-04-15","","","","","1300.0","1300.0","true","","2013-10-13","0.0","","a0Di0000000Rx6lEAC","","","true","","Open","","2013-10-12","2013-04-08","","6.1767","0.0","13.0","13.0",""
"a0Ni0000000sTuOEAU","false","Ord-000240","2013-08-12T19:27:55.000Z","005i0000000aHqzAAE","2013-08-12T19:27:58.000Z","005i0000000aHqzAAE","2013-08-12T19:27:58.000Z","001i000000KvzA7AAJ","-180000.0","-180000.0","","","","","a0Di0000000Rx6LEAS","","RenderSoft","2012-08-01","","","","","-15000.0","-15000.0","false","","","0.0","","a0Di0000000Rx6kEAC","","","false","","Not renewable","","","2012-08-01","","","0.0","-30.0","-30.0",""
"a0Ni0000000sTvFEAU","false","Ord-000247","2013-08-12T19:31:40.000Z","005i0000000aHqzAAE","2013-08-12T19:31:41.000Z","005i0000000aHqzAAE","2013-08-12T19:31:41.000Z","001i000000KvzC0AAJ","132000.0","132000.0","","","","","","","Xantrion Inc.","2012-03-01","","","","","11000.0","11000.0","true","","2013-03-02","0.0","","a0Di0000000Rx6lEAC","","","true","","Open","","2013-03-01","2012-03-01","","12.0249","0.0","22.0","22.0",""
"a0Ni0000000sTuREAU","false","Ord-000239","2013-08-12T19:27:22.000Z","005i0000000aHqzAAE","2013-08-12T19:27:22.000Z","005i0000000aHqzAAE","2013-08-12T19:27:22.000Z","001i000000KvzA7AAJ","180000.0","180000.0","","","","","","","RenderSoft","2011-08-01","","","","","15000.0","15000.0","true","","2012-08-02","0.0","","a0Di0000000Rx6lEAC","","","true","","Open","","2012-08-01","2011-08-01","","12.0577","0.0","30.0","30.0",""
"a0Ni0000000sTxQEAU","false","Ord-000257","2013-08-12T19:46:36.000Z","005i0000000aHqzAAE","2013-08-12T19:46:36.000Z","005i0000000aHqzAAE","2013-08-12T19:46:36.000Z","001i000000KvvsXAAR","96000.0","96000.0","","","","","","","McDonalds","2012-04-01","","","","","8000.0","8000.0","true","","2013-04-02","0.0","","a0Di0000000Rx6lEAC","","","true","","Open","","2013-04-01","2012-04-01","","12.0249","0.0","40.0","40.0",""
"a0Ni0000000sT95EAE","false","Ord-000236","2013-08-12T17:59:18.000Z","005i0000000aHqzAAE","2014-01-13T17:45:09.000Z","005i0000000aHqzAAE","2014-01-13T17:45:09.000Z","001i000000KvvswAAB","-72000.0","-72000.0","","","","","a0Di0000000Rx6yEAC","","Media","2013-05-05","","","","","-6000.0","-6000.0","false","","","0.0","","a0Di0000000Rx6kEAC","","","false","","Not renewable","","","2013-05-05","","","0.0","-15.0","-15.0",""
"a0Ni0000000sT6uEAE","false","Ord-000231","2013-08-12T17:45:49.000Z","005i0000000aHqzAAE","2013-12-20T00:05:20.000Z","005i0000000aHqzAAE","2013-12-20T00:05:20.000Z","001i000000Kvvs9AAB","99999.96","99999.96","","","","","","","Ernst & Young","2012-07-08","","","","","8333.33","8333.33","true","","2013-07-09","0.0","","a0Di0000000Rx6lEAC","","","true","","Closed - Renewed","a0Ni0000003dXdqEAE","2013-07-08","2012-07-08","","12.0249","0.0","20.0","20.0",""
"a0Ni0000000sTvKEAU","false","Ord-000248","2013-08-12T19:32:12.000Z","005i0000000aHqzAAE","2013-08-12T19:32:12.000Z","005i0000000aHqzAAE","2013-08-12T19:32:12.000Z","001i000000KvzC0AAJ","-132000.0","-132000.0","","","","","a0Di0000000Rx6KEAS","","Xantrion Inc.","2013-03-01","","","","","-11000.0","-11000.0","false","","","0.0","","a0Di0000000Rx6kEAC","","","false","","Not renewable","","","2013-03-01","","","0.0","-22.0","-22.0",""
"a0Ni0000000sT6aEAE","false","Ord-000229","2013-08-12T17:44:31.000Z","005i0000000aHqzAAE","2013-08-12T17:44:31.000Z","005i0000000aHqzAAE","2013-08-12T17:44:31.000Z","001i000000KvvsNAAR","60000.0","60000.0","","","","","","","Sony","2012-05-11","","","","","5000.0","5000.0","true","","2013-05-13","0.0","","a0Di0000000Rx6lEAC","","","true","","Open","","2013-05-12","2012-05-12","","12.0249","0.0","15.0","15.0",""
"a0Ni0000000sTxGEAU","false","Ord-000256","2013-08-12T19:44:01.000Z","005i0000000aHqzAAE","2013-08-12T19:44:01.000Z","005i0000000aHqzAAE","2013-08-12T19:44:01.000Z","001i000000KvzAYAAZ","-120000.0","-120000.0","","","","","a0Di0000000Rx6yEAC","","PowerSpeaking Inc.","2013-06-01","","","","","-10000.0","-10000.0","false","","","0.0","","a0Di0000000Rx6kEAC","","","false","","Not renewable","","","2013-06-01","","","0.0","-20.0","-20.0",""
"a0Ni0000000sTv5EAE","false","Ord-000245","2013-08-12T19:30:33.000Z","005i0000000aHqzAAE","2013-08-12T19:30:33.000Z","005i0000000aHqzAAE","2013-08-12T19:30:33.000Z","001i000000KvzBRAAZ","108000.0","108000.0","","","","","","","LFA Group","2012-01-01","","","","","9000.0","9000.0","true","","2013-01-02","0.0","","a0Di0000000Rx6lEAC","","","true","","Open","","2013-01-01","2012-01-01","","12.0577","0.0","15.0","15.0",""
"a0Ni0000000sT0bEAE","false","Ord-000243","2013-08-12T19:29:47.000Z","005i0000000aHqzAAE","2013-08-12T19:29:47.000Z","005i0000000aHqzAAE","2013-08-12T19:29:47.000Z","001i000000KvzB2AAJ","96000.0","96000.0","","","","","","","Aero Precision","2011-12-01","","","","","8000.0","8000.0","true","","2013-12-02","0.0","","a0Di0000000Rx6lEAC","","","true","","Open","","2013-12-01","2012-12-01","","12.0249","0.0","15.0","15.0",""
"a0Ni0000000sTwwEAE","false","Ord-000254","2013-08-12T19:40:10.000Z","005i0000000aHqzAAE","2013-08-12T19:40:10.000Z","005i0000000aHqzAAE","2013-08-12T19:40:10.000Z","001i000000KvzE1AAJ","144000.0","144000.0","","","","","","","Vox Network Solutions","2012-07-01","","","","","12000.0","12000.0","true","","2013-07-02","0.0","","a0Di0000000Rx6lEAC","","","true","","Open","","2013-07-01","2012-07-01","","12.0249","0.0","25.0","25.0",""
"a0Ni0000000sTxVEAU","false","Ord-000258","2013-08-12T19:46:57.000Z","005i0000000aHqzAAE","2014-01-13T17:45:37.000Z","005i0000000aHqzAAE","2014-01-13T17:45:37.000Z","001i000000KvvsXAAR","-96000.0","-96000.0","","","","","a0Di0000000Rx6yEAC","","McDonalds","2013-04-01","","","","","-8000.0","-8000.0","false","","","0.0","","a0Di0000000Rx6kEAC","","","false","","Not renewable","","","2013-04-01","","","0.0","-40.0","-40.0",""
"a0Ni0000000sTvAEAU","false","Ord-000246","2013-08-12T19:30:57.000Z","005i0000000aHqzAAE","2013-08-12T19:30:57.000Z","005i0000000aHqzAAE","2013-08-12T19:30:57.000Z","001i000000KvzBRAAZ","-108000.0","-108000.0","","","","","a0Di0000000Rx6yEAC","","LFA Group","2013-01-01","","","","","-9000.0","-9000.0","false","","","0.0","","a0Di0000000Rx6kEAC","","","false","","Not renewable","","","2013-01-01","","","0.0","-15.0","-15.0",""
"a0Ni0000000sTx1EAE","false","Ord-000255","2013-08-12T19:40:31.000Z","005i0000000aHqzAAE","2013-08-12T19:40:31.000Z","005i0000000aHqzAAE","2013-08-12T19:40:31.000Z","001i000000KvzE1AAJ","-144000.0","-144000.0","","","","","a0Di0000000Rx6KEAS","","Vox Network Solutions","2013-07-01","","","","","-12000.0","-12000.0","false","","","0.0","","a0Di0000000Rx6kEAC","","","false","","Not renewable","","","2013-07-01","","","0.0","-25.0","-25.0",""
"a0Ni0000000sTwmEAE","false","Ord-000253","2013-08-12T19:39:39.000Z","005i0000000aHqzAAE","2013-08-12T19:39:39.000Z","005i0000000aHqzAAE","2013-08-12T19:39:39.000Z","001i000000KvzDJAAZ","-84000.0","-84000.0","","","","","a0Di0000000Rx6LEAS","","YapStone Inc.","2012-12-01","","","","","-7000.0","-7000.0","false","","","0.0","","a0Di0000000Rx6kEAC","","","false","","Not renewable","","","2012-12-01","","","0.0","-20.0","-20.0",""
"a0Ni0000000sJ1FEAU","false","Ord-000220","2013-08-09T00:02:11.000Z","005i0000000aHqzAAE","2013-08-09T00:02:47.000Z","005i0000000aHqzAAE","2013-08-09T00:02:47.000Z","001i0000007PEnoAAG","-67200.0","-67200.0","","","","","","","Harken Marketing Co","2013-01-01","","","","","-5600.0","-5600.0","false","","","0.0","","a0Di0000000Rx6fEAC","","a0Ni0000000KVYtEAO","false","","Not renewable","","","2013-01-30","","","0.0","-20.0","-20.0",""
"a0Ni00000030crZEAQ","false","Ord-000267","2013-11-08T20:56:13.000Z","005i0000000aHqzAAE","2013-11-08T20:56:13.000Z","005i0000000aHqzAAE","2013-11-08T20:56:13.000Z","001i0000007PEnLAAW","-15000.0","-15000.0","","","","","a0Di0000000Rx6JEAS","","Dana Marketing Inc","2013-11-11","","","","","-1250.0","-1250.0","false","","","0.0","","a0Di0000000Rx6kEAC","","","false","","Not renewable","","","2013-11-11","","","0.0","-25.0","-25.0",""
"a0Ni0000002bBkmEAE","false","Ord-000263","2013-10-04T18:31:06.000Z","005i0000000aHqzAAE","2013-10-04T18:31:06.000Z","005i0000000aHqzAAE","2013-10-04T18:31:06.000Z","001i000000KvvVbAAJ","120000.0","120000.0","","","","","","","Nissan","2012-03-01","","","","","10000.0","10000.0","false","","2013-03-02","0.0","","a0Di0000000Rx6qEAC","","","true","","Open","","2013-03-01","2012-03-01","","12.0249","0.0","15.0","15.0",""
"a0Ni00000030crFEAQ","false","Ord-000266","2013-11-08T20:53:37.000Z","005i0000000aHqzAAE","2013-11-08T20:54:36.000Z","005i0000000aHqzAAE","2013-11-08T20:54:36.000Z","001i000000KvvVNAAZ","-15600.0","-15600.0","","","","","a0Di0000000Rx6KEAS","","Biomedical","2013-10-13","","","","","-1300.0","-1300.0","false","","","0.0","","a0Di0000000Rx6kEAC","","","false","","Not renewable","","","2013-10-13","","","0.0","-13.0","-13.0",""
"a0Ni0000004bZGCEA2","false","Ord-000301","2014-01-15T20:48:39.000Z","005i0000000aHqzAAE","2014-02-14T03:29:28.000Z","005i0000000aHqzAAE","2014-02-14T03:29:28.000Z","001i0000007PEmZAAW","264000.0","198000.0","","","","","","","Abbett","2013-04-14","","","","","22000.0","16500.0","true","","2014-06-01","0.0","","a0Di0000000Rx6sEAC","","","true","","Open","","2014-05-31","2013-06-01","","12.0","0.0","100.0","58.0",""
"a0Ni00000030dRdEAI","false","Ord-000268","2013-11-08T22:52:19.000Z","005i0000000aHqzAAE","2013-11-08T22:52:47.000Z","005i0000000aHqzAAE","2013-11-08T22:52:47.000Z","001i0000007PEnMAAW","144000.0","24000.0","","","","","","","Zoo Gift Shop","2013-11-07","","","","","12000.0","2000.0","true","","2014-11-13","0.0","","a0Di0000000Rx6sEAC","","","true","","Open","","2014-11-12","2013-11-07","","12.1892","0.0","55.0","5.0",""
"a0Ni0000004brK6EAI","false","Ord-000319","2014-01-21T08:09:55.000Z","005i0000000aHqzAAE","2014-01-21T08:09:55.000Z","005i0000000aHqzAAE","2014-01-21T08:09:55.000Z","001i000000KvvroAAB","87000.0","87000.0","","","","","","","Consumer Goods","2011-06-21","","","","","7250.0","7250.0","true","","2013-06-22","0.0","","a0Di0000000Rx6lEAC","","","true","","Open","","2013-06-21","2011-06-21","","24.0498","0.0","50.0","50.0",""
"a0Ni0000004brHCEAY","false","Ord-000304","2014-01-21T07:45:41.000Z","005i0000000aHqzAAE","2014-01-21T07:45:41.000Z","005i0000000aHqzAAE","2014-01-21T07:45:41.000Z","001i000000KvvpLAAR","-350000.04","-350000.04","","","","","a0Di0000000Rx6yEAC","","Ask.com","2013-02-13","","","","","-29166.67","-29166.67","false","","","0.0","","a0Di0000000Rx6kEAC","","","false","","Not renewable","","","2013-02-20","","","0.0","-20.0","-20.0",""
"a0Ni0000004brIjEAI","false","Ord-000311","2014-01-21T08:01:40.000Z","005i0000000aHqzAAE","2014-01-21T08:01:41.000Z","005i0000000aHqzAAE","2014-01-21T08:01:41.000Z","001i0000007PEm6AAG","34500.0","34500.0","","","","","","","sForce","2012-04-13","","","","","2875.0","2875.0","true","","2014-04-14","0.0","","a0Di0000000Rx6lEAC","","","true","","Open","","2014-04-13","2012-04-13","","24.0169","0.0","100.0","100.0",""
"a0Ni0000004brHMEAY","false","Ord-000305","2014-01-21T07:48:35.000Z","005i0000000aHqzAAE","2014-01-21T07:48:35.000Z","005i0000000aHqzAAE","2014-01-21T07:48:35.000Z","001i000000KvtutAAB","99999.96","99999.96","","","","","","","CVPartners Inc.","2012-07-06","","","","","8333.33","8333.33","true","","2014-07-07","0.0","","a0Di0000000Rx6lEAC","","","true","","Open","","2014-07-06","2012-07-06","","24.0169","0.0","45.0","45.0",""
"a0Ni0000004brIoEAI","false","Ord-000312","2014-01-21T08:02:08.000Z","005i0000000aHqzAAE","2014-01-21T08:02:08.000Z","005i0000000aHqzAAE","2014-01-21T08:02:08.000Z","001i0000007PEm6AAG","-34500.0","-34500.0","","","","","a0Di0000000Rx6KEAS","","sForce","2013-12-11","","","","","-2875.0","-2875.0","false","","","0.0","","a0Di0000000Rx6kEAC","","","false","","Not renewable","","","2013-12-11","","","0.0","-100.0","-100.0",""
"a0Ni0000004brKLEAY","false","Ord-000322","2014-01-21T08:12:39.000Z","005i0000000aHqzAAE","2014-01-21T08:12:39.000Z","005i0000000aHqzAAE","2014-01-21T08:12:39.000Z","001i0000007PElwAAG","-54000.0","-54000.0","","","","","a0Di0000000Rx6JEAS","","United Oil & Gas, UK","2013-09-21","","","","","-4500.0","-4500.0","false","","","0.0","","a0Di0000000Rx6kEAC","","","false","","Not renewable","","","2013-09-21","","","0.0","-40.0","-40.0",""
"a0Ni0000004brJ8EAI","false","Ord-000315","2014-01-21T08:06:29.000Z","005i0000000aHqzAAE","2014-01-21T08:06:39.000Z","005i0000000aHqzAAE","2014-01-21T08:06:39.000Z","001i000000Kvz2GAAR","60000.0","60000.0","","","","","","","Stimulant","2012-03-21","","","","","5000.0","5000.0","true","","2014-03-22","0.0","","a0Di0000000Rx6lEAC","","","true","","Open","","2014-03-21","2012-03-21","","24.0169","0.0","40.0","40.0",""
"a0Ni0000004brJ3EAI","false","Ord-000314","2014-01-21T08:05:24.000Z","005i0000000aHqzAAE","2014-01-21T08:05:24.000Z","005i0000000aHqzAAE","2014-01-21T08:05:24.000Z","001i0000007PEm1AAG","-66999.96","-66999.96","","","","","a0Di0000000Rx6JEAS","","Dickenson plc","2013-10-21","","","","","-5583.33","-5583.33","false","","","0.0","","a0Di0000000Rx6kEAC","","","false","","Not renewable","","","2013-10-21","","","0.0","-100.0","-100.0",""
"a0Ni0000004brIeEAI","false","Ord-000310","2014-01-21T08:00:14.000Z","005i0000000aHqzAAE","2014-01-21T08:00:14.000Z","005i0000000aHqzAAE","2014-01-21T08:00:14.000Z","001i0000007FbsxAAC","-98000.04","-98000.04","","","","","a0Di0000000Rx6LEAS","","Global Media","2013-09-20","","","","","-8166.67","-8166.67","false","","","0.0","","a0Di0000000Rx6kEAC","","","false","","Not renewable","","","2013-09-20","","","0.0","-100.0","-100.0",""
"a0Ni0000004brIyEAI","false","Ord-000313","2014-01-21T08:04:41.000Z","005i0000000aHqzAAE","2014-01-21T08:04:41.000Z","005i0000000aHqzAAE","2014-01-21T08:04:41.000Z","001i0000007PEm1AAG","66999.96","66999.96","","","","","","","Dickenson plc","2011-01-09","","","","","5583.33","5583.33","true","","2013-01-10","0.0","","a0Di0000000Rx6lEAC","","","true","","Open","","2013-01-09","2011-01-09","","24.0498","0.0","100.0","100.0",""
"a0Ni0000004brHREAY","false","Ord-000306","2014-01-21T07:49:49.000Z","005i0000000aHqzAAE","2014-01-21T07:49:49.000Z","005i0000000aHqzAAE","2014-01-21T07:49:49.000Z","001i000000KvtutAAB","-99999.96","-99999.96","","","","","a0Di0000000Rx6KEAS","","CVPartners Inc.","2013-04-03","","","","","-8333.33","-8333.33","false","","","0.0","","a0Di0000000Rx6kEAC","","","false","","Not renewable","","","2013-04-03","","","0.0","-45.0","-45.0",""
