JBCXM__Account__r.Data_ExternalId__c,Name,JBCXM__Date__c,JBCXM__User__c,Page_Visits__c,Page_Views__c,No_of_Report_Run__c,Files_Downloaded__c,Emails_Sent_Count__c,No_of_Campaigns__c,Active_Users__c,DB_Size__c,Leads__c
Hambro International Venture F,ACCOUNTLEVEL,-11,User 1,98,22,140,50,105,33,917,3304,17762
Hardy James G & Co,ACCOUNTLEVEL,-11,User 1,51,41,160,94,139,55,296,766,17995
Harkavy Information Service,ACCOUNTLEVEL,-11,User 1,25,11,181,76,114,20,64,9301,18051
Harken Marketing Co,ACCOUNTLEVEL,-11,User 1,60,46,82,13,158,52,597,7684,12021
IBIS Systems Inc.,ACCOUNTLEVEL,-11,User 1,29,24,141,99,189,30,974,8710,17844
IBK Capital Inc,ACCOUNTLEVEL,-11,User 1,88,38,179,79,212,28,413,8437,13510
IBM Corp Data Systems Div,ACCOUNTLEVEL,-11,User 1,3,29,70,130,102,14,775,8139,3533
ICM Corp,ACCOUNTLEVEL,-11,User 1,90,30,72,89,166,47,437,8212,9131
ImageTek Corp,ACCOUNTLEVEL,-11,User 1,27,22,98,145,169,13,711,2036,497
Jadow B & Sons Inc,ACCOUNTLEVEL,-11,User 1,64,40,93,3,215,22,810,2724,9974
Jaff Brothers Woodworks Inc,ACCOUNTLEVEL,-11,User 1,56,50,165,124,109,1,810,2474,17739
Jandel Scientific Inc.,ACCOUNTLEVEL,-11,User 1,44,28,174,25,175,25,670,4634,8055
Japanese American Citizens Lea,ACCOUNTLEVEL,-11,User 1,2,32,153,73,142,54,584,4725,5976
K & S Contractors Supply Co,ACCOUNTLEVEL,-11,User 1,96,23,50,150,193,54,452,2070,2051
Kahlert Assoc Inc,ACCOUNTLEVEL,-11,User 1,69,49,114,83,108,16,160,3376,8079
Kaiser Steel Resources Inc,ACCOUNTLEVEL,-11,User 1,75,32,135,9,239,18,781,7545,18596
Karabelas Furs Inc,ACCOUNTLEVEL,-11,User 1,40,47,161,43,142,43,551,7119,6564
Karpen & Steel Products Inc,ACCOUNTLEVEL,-11,User 1,95,36,128,33,170,37,381,137,19737
La Costa Hotel & Spa,ACCOUNTLEVEL,-11,User 1,9,18,149,36,189,60,791,6840,1292
Lafferty RF & Co Inc,ACCOUNTLEVEL,-11,User 1,16,46,142,45,242,48,589,1057,275
Lake County,ACCOUNTLEVEL,-11,User 1,37,50,143,55,240,35,281,7090,1021
Lakeland Village,ACCOUNTLEVEL,-11,User 1,33,47,130,41,236,54,581,2459,14346
Lexidata Corporation,ACCOUNTLEVEL,-11,User 1,78,32,98,87,169,1,37,117,12315
Madonna Construction Co,ACCOUNTLEVEL,-11,User 1,69,49,68,141,187,25,69,5587,4377
Magma Power Co,ACCOUNTLEVEL,-11,User 1,88,48,86,38,102,51,7,2208,15504
Magna Mill Products,ACCOUNTLEVEL,-11,User 1,77,27,195,100,250,58,262,4808,6671
Majestic Entertainment,ACCOUNTLEVEL,-11,User 1,8,13,172,21,107,44,489,6728,16716
Mall Side Sports,ACCOUNTLEVEL,-11,User 1,38,34,91,68,159,60,136,4500,10640
N/S Corp,ACCOUNTLEVEL,-11,User 1,73,10,194,53,248,21,821,2354,16505
Nardon Mfg Company Incorporated,ACCOUNTLEVEL,-11,User 1,86,34,172,22,100,16,275,2898,5766
Nash Direct,ACCOUNTLEVEL,-11,User 1,56,37,114,59,173,11,204,8770,11156
National Assn of Printing Ink,ACCOUNTLEVEL,-11,User 1,75,26,91,85,210,37,890,3254,17167
Nixdorf Computer,ACCOUNTLEVEL,-11,User 1,34,32,200,1,156,32,492,3906,18284
O-Cel-O Div General Mills Inc.,ACCOUNTLEVEL,-11,User 1,56,32,182,22,202,44,880,8693,5962
Oakland Carbide Engineering &,ACCOUNTLEVEL,-11,User 1,25,18,123,17,164,49,10,8145,7745
Ocean Sports,ACCOUNTLEVEL,-11,User 1,61,35,159,10,134,55,544,7763,15220
Ocean Sports Wear,ACCOUNTLEVEL,-11,User 1,30,17,65,128,141,3,745,5736,12120
OKeeffes Inc,ACCOUNTLEVEL,-11,User 1,29,13,114,15,236,5,717,7773,7239
P & C Food Markets Inc,ACCOUNTLEVEL,-11,User 1,41,40,172,146,117,33,863,5273,4241
P.S.C.,ACCOUNTLEVEL,-11,User 1,8,25,94,63,224,44,566,4371,12263
PacDevco Inc,ACCOUNTLEVEL,-11,User 1,66,48,187,126,126,9,215,4012,6282
Pace Press Inc,ACCOUNTLEVEL,-11,User 1,95,42,139,61,249,44,5,375,12962
Purity-Supreme Inc.,ACCOUNTLEVEL,-11,User 1,70,42,69,94,126,48,69,5815,4518
Quadrex Corp,ACCOUNTLEVEL,-11,User 1,74,25,77,65,166,26,972,5623,19313
Quaker Fashions,ACCOUNTLEVEL,-11,User 1,84,11,116,49,116,20,733,7623,10712
Queensborough Public Library,ACCOUNTLEVEL,-11,User 1,99,36,75,11,180,47,750,3820,2367
Quinn/Brein Inc,ACCOUNTLEVEL,-11,User 1,10,38,172,38,110,10,220,4600,18916
Quota Systems Inc.,ACCOUNTLEVEL,-11,User 1,68,13,79,70,198,23,216,9239,16768
R-F Industries Inc,ACCOUNTLEVEL,-11,User 1,85,21,107,66,134,1,121,274,9017
Raceway Engines,ACCOUNTLEVEL,-11,User 1,12,20,150,54,196,1,946,5337,17335
Raleigh Active Wear,ACCOUNTLEVEL,-11,User 1,65,18,99,65,120,45,350,7899,14305
Raleigh Co.,ACCOUNTLEVEL,-11,User 1,24,18,111,77,158,26,254,4208,7055
Ralston Inc.,ACCOUNTLEVEL,-11,User 1,76,26,130,101,141,35,395,6954,18522
Sabena-Belgian World Airlines,ACCOUNTLEVEL,-11,User 1,49,48,156,37,175,17,311,2928,17383
Safeway Plumbing & Heating Inc,ACCOUNTLEVEL,-11,User 1,30,30,193,4,201,8,682,8976,3830
Saint Johns University Staten,ACCOUNTLEVEL,-11,User 1,31,36,143,68,107,50,882,901,17702
Star Markets,ACCOUNTLEVEL,-11,User 1,52,22,117,39,150,5,374,3582,14496
State House Active Wear,ACCOUNTLEVEL,-11,User 1,0,48,149,108,188,53,827,8066,1334
Tapecon Inc,ACCOUNTLEVEL,-11,User 1,48,44,74,89,195,59,119,7863,2162
TDA Industries Inc,ACCOUNTLEVEL,-11,User 1,79,33,154,147,241,20,293,9916,5645
TEAC Corp. of America,ACCOUNTLEVEL,-11,User 1,86,43,71,77,149,27,106,1699,3814
Tech Fire & Safety Company,ACCOUNTLEVEL,-11,User 1,50,21,154,92,195,35,338,6806,6662
Teradyne,ACCOUNTLEVEL,-11,User 1,11,38,136,143,200,11,46,818,17248
UBAF Arab American Bank,ACCOUNTLEVEL,-11,User 1,23,26,94,55,104,25,483,2321,6084
UniAmerica Inc,ACCOUNTLEVEL,-11,User 1,62,15,145,82,174,7,764,8573,3798
Union Flights,ACCOUNTLEVEL,-11,User 1,79,37,52,6,183,14,799,9342,19903
United Artists Theater Circuit,ACCOUNTLEVEL,-11,User 1,77,22,166,38,107,41,214,7722,15338
United Can Co.,ACCOUNTLEVEL,-11,User 1,10,27,167,4,170,18,322,592,2291
Veritas Software,ACCOUNTLEVEL,-11,User 1,28,29,105,138,118,16,986,67,12766
Via Systems,ACCOUNTLEVEL,-11,User 1,20,21,76,11,173,37,757,1185,6073
Vicor,ACCOUNTLEVEL,-11,User 1,39,39,199,131,126,6,453,4062,10481
Volga Boats,ACCOUNTLEVEL,-11,User 1,89,31,126,31,195,60,918,2261,1927
Vyrex,ACCOUNTLEVEL,-11,User 1,7,40,115,25,190,14,403,6345,8693
Wallys World,ACCOUNTLEVEL,-11,User 1,5,48,111,14,113,22,763,7978,3468
Westend Dealers,ACCOUNTLEVEL,-11,User 1,56,21,107,50,241,25,276,2727,16588
Westinghouse Corporation,ACCOUNTLEVEL,-11,User 1,15,21,100,40,108,30,761,724,10911
Wind & Rain,ACCOUNTLEVEL,-11,User 1,66,42,99,143,217,8,508,1812,6515
Wyse Corp.,ACCOUNTLEVEL,-11,User 1,32,10,138,139,189,57,213,492,15401
Xerox,ACCOUNTLEVEL,-11,User 1,40,50,82,38,220,44,371,4013,2309
Yesterday Productions Corp.,ACCOUNTLEVEL,-11,User 1,73,42,182,127,181,29,598,3952,12036
Ziff-Davis Labs,ACCOUNTLEVEL,-11,User 1,67,45,176,106,149,20,314,4413,8783
Zoo Gift Shop,ACCOUNTLEVEL,-11,User 1,99,48,182,97,121,34,457,4021,9758
AAR Corp Hardware Abscoa Division,ACCOUNTLEVEL,-10,User 1,59,38,137,46,110,25,674,5214,14111
Abacus Programming Corporation,ACCOUNTLEVEL,-10,User 1,21,12,57,107,225,34,792,1967,5271
Abberley Kooiman,ACCOUNTLEVEL,-10,User 1,4,23,177,106,139,58,275,9227,988
Abbett Electric Corp,ACCOUNTLEVEL,-10,User 1,15,37,114,81,135,43,341,4326,7743
Abbey Press Inc,ACCOUNTLEVEL,-10,User 1,55,19,82,5,230,11,307,6133,18390
Bachman Information System Inc.,ACCOUNTLEVEL,-10,User 1,1,32,187,17,248,25,5,2158,16827
Back Stage Magazine,ACCOUNTLEVEL,-10,User 1,49,44,132,15,182,9,40,1741,18474
Baker & McKenzie,ACCOUNTLEVEL,-10,User 1,95,22,70,83,167,25,364,9744,13676
Balfour Maclaine International,ACCOUNTLEVEL,-10,User 1,77,16,124,67,205,1,112,3187,2244
Ball & Socket Mfg Co,ACCOUNTLEVEL,-10,User 1,10,46,188,77,228,45,543,7176,1396
Caco-Pacific Corp.,ACCOUNTLEVEL,-10,User 1,100,31,107,52,229,57,934,9029,5351
CADAM Inc.,ACCOUNTLEVEL,-10,User 1,62,37,132,83,233,47,644,408,18345
Cadbury Beverages Div Cadbury,ACCOUNTLEVEL,-10,User 1,66,45,174,24,142,56,746,1925,14864
Cahn Instruments Inc,ACCOUNTLEVEL,-10,User 1,86,38,68,137,197,31,461,266,8845
Cal-Pac Roofing Inc,ACCOUNTLEVEL,-10,User 1,75,24,93,75,167,8,312,8651,14890
Dai-Ichi Kangyo Bank,ACCOUNTLEVEL,-10,User 1,79,25,196,34,118,34,221,9876,2660
Daisy of California,ACCOUNTLEVEL,-10,User 1,9,13,175,145,127,3,353,8039,3685
Daley Business Forms,ACCOUNTLEVEL,-10,User 1,12,28,151,142,196,14,559,9954,4300
Dame Belts & Bag Co Inc,ACCOUNTLEVEL,-10,User 1,28,36,72,48,210,32,33,8673,11002
Dana Marketing Inc,ACCOUNTLEVEL,-10,User 1,68,45,169,57,154,51,511,8418,19159
East Bay Brass Foundry,ACCOUNTLEVEL,-10,User 1,38,28,95,84,188,51,745,848,14040
East Coast Traders,ACCOUNTLEVEL,-10,User 1,1,21,72,62,160,41,318,6046,6598
East/West Computers Inc,ACCOUNTLEVEL,-10,User 1,67,10,89,70,184,57,905,6170,14929
Eastern Municipal Water Distri,ACCOUNTLEVEL,-10,User 1,91,37,100,100,156,43,966,8381,19944
Eastman Kodak Company Health Sciences Division,ACCOUNTLEVEL,-10,User 1,79,34,89,140,218,37,313,1827,12753
Facts on File Newsletter,ACCOUNTLEVEL,-10,User 1,10,28,190,81,241,37,916,7471,19715
Family Magazine,ACCOUNTLEVEL,-10,User 1,28,24,108,17,143,50,531,3512,12853
Fedder RP Corp,ACCOUNTLEVEL,-10,User 1,57,15,59,93,164,37,497,4846,2552
Fell David H & Company Inc,ACCOUNTLEVEL,-10,User 1,43,25,162,9,133,34,142,4532,19181
Ferrara Foods & Confections,ACCOUNTLEVEL,-10,User 1,32,11,93,28,187,10,482,824,19982
G Group,ACCOUNTLEVEL,-10,User 1,33,16,55,138,222,36,555,5670,15385
G-L Veneer Co Inc.,ACCOUNTLEVEL,-10,User 1,98,48,88,89,106,60,95,287,11830
Galbreath Co,ACCOUNTLEVEL,-10,User 1,72,27,88,89,145,27,987,2208,16800
Gallo Ernst & Julio Winery,ACCOUNTLEVEL,-10,User 1,31,38,160,102,233,55,884,6401,8129
Gamblers Anonymous,ACCOUNTLEVEL,-10,User 1,18,13,79,47,192,24,934,2252,3542
Halcyon Assoc,ACCOUNTLEVEL,-10,User 1,69,44,128,79,100,28,797,3308,2643
Hambro International Venture F,ACCOUNTLEVEL,-10,User 1,44,37,69,64,235,9,775,5337,9976
Hardy James G & Co,ACCOUNTLEVEL,-10,User 1,64,17,184,22,243,55,268,6795,12066
Harkavy Information Service,ACCOUNTLEVEL,-10,User 1,71,17,117,40,199,43,872,9983,1731
Harken Marketing Co,ACCOUNTLEVEL,-10,User 1,12,38,125,94,200,17,904,9785,19768
IBIS Systems Inc.,ACCOUNTLEVEL,-10,User 1,44,16,147,118,243,4,862,7178,13055
IBK Capital Inc,ACCOUNTLEVEL,-10,User 1,98,23,112,146,154,58,631,8806,16273
IBM Corp Data Systems Div,ACCOUNTLEVEL,-10,User 1,79,44,166,122,109,9,75,2252,14695
ICM Corp,ACCOUNTLEVEL,-10,User 1,16,28,199,52,236,20,863,2994,7941
ImageTek Corp,ACCOUNTLEVEL,-10,User 1,42,45,165,50,250,19,539,2794,8280
Jadow B & Sons Inc,ACCOUNTLEVEL,-10,User 1,66,31,66,103,134,37,351,4012,3983
Jaff Brothers Woodworks Inc,ACCOUNTLEVEL,-10,User 1,96,13,109,150,102,51,327,443,15286
Jandel Scientific Inc.,ACCOUNTLEVEL,-10,User 1,53,14,66,144,167,10,926,3481,1755
Japanese American Citizens Lea,ACCOUNTLEVEL,-10,User 1,60,27,72,52,178,10,506,6826,11223
K & S Contractors Supply Co,ACCOUNTLEVEL,-10,User 1,77,41,167,114,239,35,551,1177,14822
Kahlert Assoc Inc,ACCOUNTLEVEL,-10,User 1,93,13,93,146,220,40,84,1005,7424
Kaiser Steel Resources Inc,ACCOUNTLEVEL,-10,User 1,63,21,96,4,188,1,982,1681,995
Karabelas Furs Inc,ACCOUNTLEVEL,-10,User 1,71,19,180,83,211,24,592,9486,2317
Karpen & Steel Products Inc,ACCOUNTLEVEL,-10,User 1,95,30,191,60,102,31,133,2054,9548
La Costa Hotel & Spa,ACCOUNTLEVEL,-10,User 1,84,31,144,113,226,45,142,5501,7738
Lafferty RF & Co Inc,ACCOUNTLEVEL,-10,User 1,11,36,121,115,102,51,470,2846,2215
Lake County,ACCOUNTLEVEL,-10,User 1,29,31,59,45,206,1,673,1969,14874
Lakeland Village,ACCOUNTLEVEL,-10,User 1,62,38,94,145,110,22,446,5040,8797
Lexidata Corporation,ACCOUNTLEVEL,-10,User 1,50,32,88,144,228,53,357,9360,12732
Madonna Construction Co,ACCOUNTLEVEL,-10,User 1,75,26,54,115,235,36,196,3319,18386
Magma Power Co,ACCOUNTLEVEL,-10,User 1,36,24,144,64,105,18,286,9396,1517
Magna Mill Products,ACCOUNTLEVEL,-10,User 1,37,43,87,93,108,30,570,3989,19681
Majestic Entertainment,ACCOUNTLEVEL,-10,User 1,64,21,150,68,148,37,884,5611,1930
Mall Side Sports,ACCOUNTLEVEL,-10,User 1,46,25,160,3,208,23,327,8155,18474
N/S Corp,ACCOUNTLEVEL,-10,User 1,28,21,96,43,220,43,354,2542,19565
Nardon Mfg Company Incorporated,ACCOUNTLEVEL,-10,User 1,77,44,98,118,203,20,112,9296,8921
Nash Direct,ACCOUNTLEVEL,-10,User 1,30,29,182,3,198,21,440,5933,1464
National Assn of Printing Ink,ACCOUNTLEVEL,-10,User 1,8,43,184,14,169,52,864,7268,5141
Nixdorf Computer,ACCOUNTLEVEL,-10,User 1,60,48,134,36,236,43,954,4215,18879
O-Cel-O Div General Mills Inc.,ACCOUNTLEVEL,-10,User 1,23,46,72,126,182,3,832,1351,2017
Oakland Carbide Engineering &,ACCOUNTLEVEL,-10,User 1,87,48,55,31,141,58,45,5055,465
Ocean Sports,ACCOUNTLEVEL,-10,User 1,78,14,103,42,222,43,28,5739,19568
Ocean Sports Wear,ACCOUNTLEVEL,-10,User 1,67,46,182,85,209,25,415,7150,166
OKeeffes Inc,ACCOUNTLEVEL,-10,User 1,15,33,177,77,107,5,901,785,14277
P & C Food Markets Inc,ACCOUNTLEVEL,-10,User 1,97,33,193,44,152,38,791,3392,1425
P.S.C.,ACCOUNTLEVEL,-10,User 1,1,25,74,29,207,47,235,5686,19032
PacDevco Inc,ACCOUNTLEVEL,-10,User 1,58,26,107,62,243,48,232,6744,11418
Pace Press Inc,ACCOUNTLEVEL,-10,User 1,82,33,115,3,186,8,426,3241,7321
Purity-Supreme Inc.,ACCOUNTLEVEL,-10,User 1,49,27,185,112,237,7,613,4120,8383
Quadrex Corp,ACCOUNTLEVEL,-10,User 1,0,42,156,50,111,39,515,412,3500
Quaker Fashions,ACCOUNTLEVEL,-10,User 1,63,26,86,138,182,21,523,6118,19898
Queensborough Public Library,ACCOUNTLEVEL,-10,User 1,72,30,77,74,211,48,466,3043,8011
Quinn/Brein Inc,ACCOUNTLEVEL,-10,User 1,45,34,181,39,128,33,660,7662,1844
Quota Systems Inc.,ACCOUNTLEVEL,-10,User 1,3,16,193,61,133,51,92,8612,19727
R-F Industries Inc,ACCOUNTLEVEL,-10,User 1,30,39,132,32,179,28,539,5139,3455
Raceway Engines,ACCOUNTLEVEL,-10,User 1,4,43,79,141,198,45,734,6184,13180
Raleigh Active Wear,ACCOUNTLEVEL,-10,User 1,2,47,63,12,156,59,624,1589,18406
Raleigh Co.,ACCOUNTLEVEL,-10,User 1,93,33,110,105,123,27,711,7597,17233
Ralston Inc.,ACCOUNTLEVEL,-10,User 1,46,49,131,109,158,2,276,4927,19648
Sabena-Belgian World Airlines,ACCOUNTLEVEL,-10,User 1,39,39,84,41,164,24,577,9524,15808
Safeway Plumbing & Heating Inc,ACCOUNTLEVEL,-10,User 1,54,26,137,135,241,17,876,3339,13355
Saint Johns University Staten,ACCOUNTLEVEL,-10,User 1,22,31,61,89,169,38,419,8141,3260
Star Markets,ACCOUNTLEVEL,-10,User 1,16,12,159,74,186,39,128,3915,9897
State House Active Wear,ACCOUNTLEVEL,-10,User 1,81,10,108,1,198,21,35,4991,16699
Tapecon Inc,ACCOUNTLEVEL,-10,User 1,13,26,158,131,124,43,784,3233,6641
TDA Industries Inc,ACCOUNTLEVEL,-10,User 1,75,13,189,104,125,54,37,58,3309
TEAC Corp. of America,ACCOUNTLEVEL,-10,User 1,11,50,149,93,146,19,260,2919,11922
Tech Fire & Safety Company,ACCOUNTLEVEL,-10,User 1,98,22,125,114,104,20,802,6595,1173
Teradyne,ACCOUNTLEVEL,-10,User 1,21,30,168,147,168,26,736,388,1975
UBAF Arab American Bank,ACCOUNTLEVEL,-10,User 1,61,36,155,26,197,51,978,5827,16106
UniAmerica Inc,ACCOUNTLEVEL,-10,User 1,9,50,138,62,104,18,790,7762,9004
Union Flights,ACCOUNTLEVEL,-10,User 1,57,21,82,136,195,17,648,8860,16058
United Artists Theater Circuit,ACCOUNTLEVEL,-10,User 1,26,34,92,9,105,22,494,9887,7648
United Can Co.,ACCOUNTLEVEL,-10,User 1,44,12,107,82,108,50,786,8378,9914
Veritas Software,ACCOUNTLEVEL,-10,User 1,70,37,71,3,131,50,57,6020,17377
Via Systems,ACCOUNTLEVEL,-10,User 1,9,42,106,27,179,30,152,2094,19917
Vicor,ACCOUNTLEVEL,-10,User 1,11,35,94,139,199,14,444,1967,2372
Volga Boats,ACCOUNTLEVEL,-10,User 1,95,19,63,50,245,20,597,4546,8852
Vyrex,ACCOUNTLEVEL,-10,User 1,23,25,80,132,155,60,961,1579,12852
Wallys World,ACCOUNTLEVEL,-10,User 1,21,19,174,106,180,59,806,8703,2916
Westend Dealers,ACCOUNTLEVEL,-10,User 1,1,34,125,8,160,25,712,925,6212
Westinghouse Corporation,ACCOUNTLEVEL,-10,User 1,80,36,164,142,100,30,280,6121,14252
Wind & Rain,ACCOUNTLEVEL,-10,User 1,99,29,176,130,210,10,628,5633,120
Wyse Corp.,ACCOUNTLEVEL,-10,User 1,81,24,54,150,196,22,724,2982,2915
Xerox,ACCOUNTLEVEL,-10,User 1,70,18,53,106,185,13,770,7091,17333
Yesterday Productions Corp.,ACCOUNTLEVEL,-10,User 1,83,15,111,18,190,18,774,9131,4434
Ziff-Davis Labs,ACCOUNTLEVEL,-10,User 1,71,39,136,37,177,45,40,3496,5659
Zoo Gift Shop,ACCOUNTLEVEL,-10,User 1,72,17,134,142,166,13,412,5086,12919
AAR Corp Hardware Abscoa Division,ACCOUNTLEVEL,-9,User 1,57,34,64,45,140,52,120,9248,6971
Abacus Programming Corporation,ACCOUNTLEVEL,-9,User 1,75,23,87,120,237,10,602,8722,1024
Abberley Kooiman,ACCOUNTLEVEL,-9,User 1,17,12,122,36,184,60,973,3568,11885
Abbett Electric Corp,ACCOUNTLEVEL,-9,User 1,73,30,52,61,156,40,871,7484,11781
Abbey Press Inc,ACCOUNTLEVEL,-9,User 1,11,17,66,92,106,45,564,5974,9835
Bachman Information System Inc.,ACCOUNTLEVEL,-9,User 1,4,48,84,74,159,24,332,9216,19218
Back Stage Magazine,ACCOUNTLEVEL,-9,User 1,7,22,114,101,157,35,377,7040,12819
Baker & McKenzie,ACCOUNTLEVEL,-9,User 1,31,41,60,63,188,37,139,9256,1885
Balfour Maclaine International,ACCOUNTLEVEL,-9,User 1,78,22,109,57,104,21,396,7108,13967
Ball & Socket Mfg Co,ACCOUNTLEVEL,-9,User 1,80,29,86,51,236,13,677,3595,7522
Caco-Pacific Corp.,ACCOUNTLEVEL,-9,User 1,83,13,90,147,249,42,352,867,17997
CADAM Inc.,ACCOUNTLEVEL,-9,User 1,63,20,102,32,171,12,302,5275,6500
Cadbury Beverages Div Cadbury,ACCOUNTLEVEL,-9,User 1,15,17,95,56,206,2,518,8939,10719
Cahn Instruments Inc,ACCOUNTLEVEL,-9,User 1,58,25,165,114,160,10,970,6555,15412
Cal-Pac Roofing Inc,ACCOUNTLEVEL,-9,User 1,87,34,82,25,101,45,884,5184,8682
Dai-Ichi Kangyo Bank,ACCOUNTLEVEL,-9,User 1,98,13,141,66,125,60,798,4389,19816
Daisy of California,ACCOUNTLEVEL,-9,User 1,20,50,89,23,120,46,474,9312,11009
Daley Business Forms,ACCOUNTLEVEL,-9,User 1,34,36,160,64,153,26,317,578,17153
Dame Belts & Bag Co Inc,ACCOUNTLEVEL,-9,User 1,73,44,194,53,165,11,733,6501,18376
Dana Marketing Inc,ACCOUNTLEVEL,-9,User 1,65,45,129,31,173,17,974,7262,5233
East Bay Brass Foundry,ACCOUNTLEVEL,-9,User 1,44,37,167,64,110,20,47,470,4534
East Coast Traders,ACCOUNTLEVEL,-9,User 1,73,46,196,12,232,6,572,3082,11189
East/West Computers Inc,ACCOUNTLEVEL,-9,User 1,37,28,52,57,179,47,783,7958,7037
Eastern Municipal Water Distri,ACCOUNTLEVEL,-9,User 1,30,47,192,73,212,20,886,8200,7013
Eastman Kodak Company Health Sciences Division,ACCOUNTLEVEL,-9,User 1,81,16,99,125,201,24,597,3801,5612
Facts on File Newsletter,ACCOUNTLEVEL,-9,User 1,1,31,167,77,124,22,26,2459,11118
Family Magazine,ACCOUNTLEVEL,-9,User 1,10,39,66,114,211,56,826,8268,10974
Fedder RP Corp,ACCOUNTLEVEL,-9,User 1,71,37,58,100,150,33,454,3225,730
Fell David H & Company Inc,ACCOUNTLEVEL,-9,User 1,15,25,61,22,180,54,646,5318,12025
Ferrara Foods & Confections,ACCOUNTLEVEL,-9,User 1,68,42,52,50,213,12,572,414,3196
G Group,ACCOUNTLEVEL,-9,User 1,32,22,128,33,169,17,132,3740,7767
G-L Veneer Co Inc.,ACCOUNTLEVEL,-9,User 1,14,41,180,142,100,55,629,7294,11400
Galbreath Co,ACCOUNTLEVEL,-9,User 1,61,36,193,149,173,46,260,995,10371
Gallo Ernst & Julio Winery,ACCOUNTLEVEL,-9,User 1,76,15,104,31,130,44,138,9017,257
Gamblers Anonymous,ACCOUNTLEVEL,-9,User 1,55,22,156,59,217,7,931,2765,657
Halcyon Assoc,ACCOUNTLEVEL,-9,User 1,69,30,83,16,103,45,855,3073,6192
Hambro International Venture F,ACCOUNTLEVEL,-9,User 1,53,47,112,132,194,24,423,6233,14121
Hardy James G & Co,ACCOUNTLEVEL,-9,User 1,65,46,177,110,171,25,100,6726,9736
Harkavy Information Service,ACCOUNTLEVEL,-9,User 1,25,10,150,134,159,52,836,4607,6305
Harken Marketing Co,ACCOUNTLEVEL,-9,User 1,23,34,152,107,175,59,239,1957,18789
IBIS Systems Inc.,ACCOUNTLEVEL,-9,User 1,87,42,63,111,151,23,86,798,8377
IBK Capital Inc,ACCOUNTLEVEL,-9,User 1,21,40,157,138,188,8,272,8461,2415
IBM Corp Data Systems Div,ACCOUNTLEVEL,-9,User 1,63,45,101,91,106,24,901,9224,1120
ICM Corp,ACCOUNTLEVEL,-9,User 1,69,32,195,91,246,3,324,4904,8105
ImageTek Corp,ACCOUNTLEVEL,-9,User 1,40,49,172,117,198,16,400,1420,14851
Jadow B & Sons Inc,ACCOUNTLEVEL,-9,User 1,71,42,114,135,152,58,192,8742,1130
Jaff Brothers Woodworks Inc,ACCOUNTLEVEL,-9,User 1,6,10,136,141,123,48,756,4993,13420
Jandel Scientific Inc.,ACCOUNTLEVEL,-9,User 1,53,40,89,99,228,25,600,128,19037
Japanese American Citizens Lea,ACCOUNTLEVEL,-9,User 1,26,26,198,68,166,53,771,8274,12990
K & S Contractors Supply Co,ACCOUNTLEVEL,-9,User 1,41,18,58,94,201,24,393,3299,6591
Kahlert Assoc Inc,ACCOUNTLEVEL,-9,User 1,31,35,73,111,182,28,932,7425,17120
Kaiser Steel Resources Inc,ACCOUNTLEVEL,-9,User 1,64,42,129,10,250,50,425,2749,15057
Karabelas Furs Inc,ACCOUNTLEVEL,-9,User 1,33,39,88,121,195,26,578,6742,5262
Karpen & Steel Products Inc,ACCOUNTLEVEL,-9,User 1,56,24,120,31,215,39,866,9692,19645
La Costa Hotel & Spa,ACCOUNTLEVEL,-9,User 1,5,41,174,11,172,3,477,374,4073
Lafferty RF & Co Inc,ACCOUNTLEVEL,-9,User 1,83,28,132,135,220,25,327,5481,17581
Lake County,ACCOUNTLEVEL,-9,User 1,34,35,94,2,179,2,660,7627,4510
Lakeland Village,ACCOUNTLEVEL,-9,User 1,81,47,190,55,184,30,910,5769,1420
Lexidata Corporation,ACCOUNTLEVEL,-9,User 1,66,48,94,111,197,53,609,9097,19000
Madonna Construction Co,ACCOUNTLEVEL,-9,User 1,13,36,194,103,160,39,890,5449,4151
Magma Power Co,ACCOUNTLEVEL,-9,User 1,12,11,108,12,250,56,462,3367,5898
Magna Mill Products,ACCOUNTLEVEL,-9,User 1,95,37,133,36,150,21,888,5721,639
Majestic Entertainment,ACCOUNTLEVEL,-9,User 1,80,44,131,104,181,59,984,8163,18400
Mall Side Sports,ACCOUNTLEVEL,-9,User 1,4,15,109,77,176,30,369,2840,13813
N/S Corp,ACCOUNTLEVEL,-9,User 1,63,43,141,140,161,4,49,1032,19334
Nardon Mfg Company Incorporated,ACCOUNTLEVEL,-9,User 1,5,23,177,3,241,24,742,9698,18126
Nash Direct,ACCOUNTLEVEL,-9,User 1,38,37,135,111,230,17,620,5800,6754
National Assn of Printing Ink,ACCOUNTLEVEL,-9,User 1,56,19,101,99,119,20,968,9660,16974
Nixdorf Computer,ACCOUNTLEVEL,-9,User 1,50,48,86,2,159,56,802,2060,3545
O-Cel-O Div General Mills Inc.,ACCOUNTLEVEL,-9,User 1,74,47,184,62,151,50,967,8675,3085
Oakland Carbide Engineering &,ACCOUNTLEVEL,-9,User 1,10,20,129,4,193,41,443,3489,16281
Ocean Sports,ACCOUNTLEVEL,-9,User 1,45,36,75,41,150,27,366,3164,15838
Ocean Sports Wear,ACCOUNTLEVEL,-9,User 1,58,23,59,84,172,17,821,4572,11657
OKeeffes Inc,ACCOUNTLEVEL,-9,User 1,67,12,68,5,219,59,214,2449,10840
